	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
8925	6687	wir hoffen auf eine baldige Antwort Mit Freundlichen Grüßen Sr .	Freundlichen	40.0	52.0		freundlichen		['FN']
8926	6688	Maria							[]
8927	6689	Maria Bahnhofsstraße 123 12345 Stadt X.							[]
8928	6690	Stadt Y Rundhaus Kleines Haus Stadt X , den 9 .							[]
8929	6691	März 2012 Sehr geehert Damen und Herren , Ich möchte eine neue wohnung in Stadt Y zentrum .	geehert	15.0	22.0		geehrte		['TP', 'FP?', 'FP?']
8930	6691	März 2012 Sehr geehert Damen und Herren , Ich möchte eine neue wohnung in Stadt Y zentrum .	Ich	42.0	45.0		ich		['FN']
8931	6691	März 2012 Sehr geehert Damen und Herren , Ich möchte eine neue wohnung in Stadt Y zentrum .	wohnung	63.0	70.0		Wohnung		['TP']
8932	6691	März 2012 Sehr geehert Damen und Herren , Ich möchte eine neue wohnung in Stadt Y zentrum .	zentrum	82.0	89.0		Zentrum		['TP']
8933	6692	Meine Eltren und ich wohnen zur zeit zwei monate in Stadt X Ich bin krankenpfleger von Beruf .	Eltren	6.0	12.0		Eltern		['TP', 'FP?', 'FP?']
8934	6692	Meine Eltren und ich wohnen zur zeit zwei monate in Stadt X Ich bin krankenpfleger von Beruf .	monate	42.0	48.0		Monate		['TP']
8935	6692	Meine Eltren und ich wohnen zur zeit zwei monate in Stadt X Ich bin krankenpfleger von Beruf .	krankenpfleger	68.0	82.0		Krankenpfleger		['TP']
8936	6693	Ich möchte drei zimmer wohnung Ich wollte Balkon und Garage .	drei	11.0	15.0		Dreizimmerwohnung		['FP?', 'FP?', 'FN']
8937	6693	Ich möchte drei zimmer wohnung Ich wollte Balkon und Garage .	zimmer	16.0	22.0		Dreizimmerwohnung		['TP']
8938	6693	Ich möchte drei zimmer wohnung Ich wollte Balkon und Garage .	wohnung	23.0	30.0		Dreizimmerwohnung		['TP']
8939	6694	wie viele kostet die wohnung ?	wie	0.0	3.0		Wie		['FP?', 'FN']
8940	6694	wie viele kostet die wohnung ?	wohnung	21.0	28.0		Wohnung		['TP']
8941	6695	gibt es eine Banhof nächten in der wohnung ?	gibt	0.0	4.0		Gibt		['FP?', 'FP?', 'FP?', 'FN']
8942	6695	gibt es eine Banhof nächten in der wohnung ?	Banhof	13.0	19.0		Bahnhof		['TP']
8943	6695	gibt es eine Banhof nächten in der wohnung ?	wohnung	35.0	42.0		Wohnung		['TP']
8944	6696	wie hoch sind die umlagen und Nebenkostet ?	wie	0.0	3.0		Wie		['FP?', 'FP?', 'FN']
8945	6696	wie hoch sind die umlagen und Nebenkostet ?	umlagen	18.0	25.0		Umlagen		['TP']
8946	6696	wie hoch sind die umlagen und Nebenkostet ?	Nebenkostet	30.0	41.0		Nebenkosten		['TP']
8947	6697	Mit freundlichen Grüße Maria Meier							[]
8948	6698	Michael Müller Zentralplatz 123 54321 Stadt X-Vorort							[]
8949	6699	Stadt Yer Wohnungsamt .							['FP']
8950	6700	Stadt X , den 10 März 2012 Stadt Z							[]
8951	6701	Für neue Wohnung zu mieten Sehr geehrte Damen und Herren , Ich interessiere mich für eine neue Wohnung , weil ich demnächst nach Stadt Z ausziehen muss .	Ich	59.0	62.0		ich		['FN']
8952	6702	Ich bin Arzt von Beruf und jetzt habe ich einen Job in Stadt Z. Ich wohne in der Akademie Klausenhof in Stadt X und brauche eine größere Wohnfläche .							['FP']
8953	6703	Ich möchte einige Informationen über die Wohnung .							[]
8954	6704	Wie viele Zimmer hat die ?							[]
8955	6705	Hat die einen Balkon oder eine Garage ?							[]
8956	6706	Ich habe ein Auto und brauche eine Garage .							[]
8957	6707	Und wie hoch sind die Miete und Nebenkosten ?							[]
8958	6708	Ich hoffe auf eine baldige Antwort .							[]
8959	6709	Mit freundlichen Grüßen , Michael Müller							[]
8960	6710	Friedrich Winkelmann den 10 April 2012 Zentralplatz 10 Stadt X Sehr geehrte Damen und Herrn Ich suche einen Wohnung in der Nähe Stadt Y. Ich würde gern einen Wohnung mit 3 Zimmer Küche und Bad Suchen .	Herrn	86.0	91.0		Herren		['FN']
8961	6710	Friedrich Winkelmann den 10 April 2012 Zentralplatz 10 Stadt X Sehr geehrte Damen und Herrn Ich suche einen Wohnung in der Nähe Stadt Y. Ich würde gern einen Wohnung mit 3 Zimmer Küche und Bad Suchen .	Ich	92.0	95.0		ich		['FN']
8962	6710	Friedrich Winkelmann den 10 April 2012 Zentralplatz 10 Stadt X Sehr geehrte Damen und Herrn Ich suche einen Wohnung in der Nähe Stadt Y. Ich würde gern einen Wohnung mit 3 Zimmer Küche und Bad Suchen .	Suchen	193.0	199.0		suchen		['FN']
8963	6711	Ich auch interessiere mich ein Wohnung mit Balkon habe .							[]
8964	6712	Ich habe ein Auto .							[]
8965	6713	Ich möchte ein Wohnung mit ein Garage Suchen .	Suchen	38.0	44.0		suchen		['FN']
8966	6714	Ich möchte eine Wohnung auf dem Land Suchen , Weil ich ruhig und Natur liebe .	Suchen	37.0	43.0		suchen		['FN']
8967	6714	Ich möchte eine Wohnung auf dem Land Suchen , Weil ich ruhig und Natur liebe .	Weil	46.0	50.0		weil		['FN']
8968	6715	Ich möchte auch Wissen , Wie hoch ist die Miete für die Wohnung auf dem Land pro monat .	Wissen	16.0	22.0		wissen		['FP?', 'FN']
8969	6715	Ich möchte auch Wissen , Wie hoch ist die Miete für die Wohnung auf dem Land pro monat .	Wie	25.0	28.0		wie		['FN']
8970	6715	Ich möchte auch Wissen , Wie hoch ist die Miete für die Wohnung auf dem Land pro monat .	monat	81.0	86.0		Monat		['TP']
8971	6716	Ich hoffe auf eine baldige Antwort Mit freundlichen Grüßen Friedrich Winkelmann							[]
8972	6717	10.03.2012 Das Wohnungsamt Stadt X. Sr .							[]
8973	6718	Maria Klausenhof Stadt X. Suchen für eine neue wochnung Sehr Geehrte Damen und Herren , Ich möchte eine neue wohnung umziehen .	wochnung	47.0	55.0		Wohnung		['FP?', 'TP', 'FP?']
8974	6718	Maria Klausenhof Stadt X. Suchen für eine neue wochnung Sehr Geehrte Damen und Herren , Ich möchte eine neue wohnung umziehen .	Geehrte	61.0	68.0		geehrte		['FN']
8975	6718	Maria Klausenhof Stadt X. Suchen für eine neue wochnung Sehr Geehrte Damen und Herren , Ich möchte eine neue wohnung umziehen .	Ich	88.0	91.0		ich		['FN']
8976	6718	Maria Klausenhof Stadt X. Suchen für eine neue wochnung Sehr Geehrte Damen und Herren , Ich möchte eine neue wohnung umziehen .	wohnung	109.0	116.0		Wohnung		['TP']
8977	6719	Ich möchte wissen wie hoch die miete ist ?	miete	31.0	36.0		Miete		['FN']
8978	6720	Ich bin verheirated und habe 3 Kinder .	verheirated	8.0	19.0		verheiratet		['TP']
8979	6721	Ich möchte 3 zimmer wohnung und Küche und eine kleine Balkon .	3	11.0	12.0		Dreizimmerwohnung		['FP?', 'FP?', 'FN']
8980	6721	Ich möchte 3 zimmer wohnung und Küche und eine kleine Balkon .	zimmer	13.0	19.0		Dreizimmerwohnung		['TP']
8981	6721	Ich möchte 3 zimmer wohnung und Küche und eine kleine Balkon .	wohnung	20.0	27.0		Dreizimmerwohnung		['TP']
8982	6722	Ich hoffe eine baldige Antwort Mit Freundlichen Grüßen , Sr .	Freundlichen	35.0	47.0		freundlichen		['FN']
8983	6723	Maria							[]
8984	6724	Liebe Eva .							[]
8985	6725	12.3.2012 Wie geht es dir ?							[]
8986	6726	Mir geht es gut .							[]
8987	6727	Eva Ich bin traurig , weil Ich gehe nach Berlin ohne meine Tier haben .	Ich	4.0	7.0		ich		['FN']
8988	6727	Eva Ich bin traurig , weil Ich gehe nach Berlin ohne meine Tier haben .	Ich	27.0	30.0		ich		['FN']
8989	6728	Eva kannst du helf mir ?							['FP']
8990	6729	Ich habe ein Hund und eine Katze .							[]
8991	6730	Ich komme nach zwei woche .	woche	20.0	25.0		Woche		['TP']
8992	6731	Kannst du meine Tier aufpassen .							[]
8993	6732	Ich bringe meine Tier zu deine hause .	hause	31.0	36.0		Haus		['FN']
8994	6733	Bitte antworten mich schnell .							[]
8995	6734	Vielen dank Meier	dank	7.0	11.0		Dank		['FN']
8996	6735	12.3.12 Liebe Maria , wie geht ´s dir ?							[]
8997	6736	Ich denke alles ist ok .							[]
8998	6737	Ich möchte deine hilfe fragen .	hilfe	17.0	22.0		Hilfe		['TP']
8999	6738	weil ich 1 .							[]
9000	6739	April bis 5 .							[]
9001	6740	April nicht zu Hause bleibe .							[]
9002	6741	Ich kann leider nicht mein Haustier mitnehmen .							[]
9003	6742	Bitte kannst du mein Hund aufpassen .							[]
9004	6743	Kannst du pro tag Essen und wasser geben .	tag	14.0	17.0		Tag		['TP', 'FP?']
9005	6743	Kannst du pro tag Essen und wasser geben .	wasser	28.0	34.0		Wasser		['TP']
9006	6744	Ich fahre nach Köln zu meinem eltern Hause .	eltern	30.0	36.0		Elternhaus		['TP']
9007	6744	Ich fahre nach Köln zu meinem eltern Hause .	Hause	37.0	42.0		Elternhaus		['FN']
9008	6745	weil sie krank sind .							[]
9009	6746	Ich glaube an dich .							[]
9010	6747	dass du kannst mir hilfen .							['FP']
9011	6748	Bis bald .							[]
9012	6749	Vielen Dank .							[]
9013	6750	Sr .							[]
9014	6751	Eva							[]
9015	6752	12.3.2012 Liebe Katharina , Am 1 .	Am	28.0	30.0		am		['FN']
9016	6753	April muss ich gehen nach Polen für eine woche .	woche	41.0	46.0		Woche		['TP']
9017	6754	Ich brauche deine Hilfe .							[]
9018	6755	Du weiss daß habe ich eine Katze , nämlich Mietze .	daß	9.0	12.0		dass		['TP', 'FP?']
9019	6756	Kannst du bitte jeden Tag zu mein Hause gehen für Bella etwas Essen zu geben , und natürlich Wasser , auch .							[]
9020	6757	Wenn ist das okey für dich , Können wir treffen und kann ich die Schlussel zu dir geben und vielleich können wir etwas trinken .	Können	29.0	35.0		können		['FP?', 'FP?', 'FP?', 'FN']
9021	6757	Wenn ist das okey für dich , Können wir treffen und kann ich die Schlussel zu dir geben und vielleich können wir etwas trinken .	Schlussel	65.0	74.0		Schlüssel		['TP']
9022	6757	Wenn ist das okey für dich , Können wir treffen und kann ich die Schlussel zu dir geben und vielleich können wir etwas trinken .	vielleich	92.0	101.0		vielleicht		['TP']
9023	6758	Liebe Grüße Deine Maria							[]
9024	6759	Stadt X , 12.3.2012 Lieber Michael Ich muss ein Wohne nach Stadt Y gehen Ich habe ein termin .	Wohne	48.0	53.0		Woche		['FP?', 'FN']
9025	6759	Stadt X , 12.3.2012 Lieber Michael Ich muss ein Wohne nach Stadt Y gehen Ich habe ein termin .	termin	86.0	92.0		Termin		['TP']
9026	6760	kannst du meine katze ( Mietze ) nehmen ?	kannst	0.0	6.0		Kannst		['FP?', 'FP?', 'FN']
9027	6760	kannst du meine katze ( Mietze ) nehmen ?	katze	16.0	21.0		Katze		['TP']
9028	6761	Du musst hilfen mir .							['FP']
9029	6762	Sie ist Süß und Du musst essen ihr geben Kannst du Mietze am 13.03 .	Süß	8.0	11.0		süß		['FP?', 'FN']
9030	6763	nehmen ?							[]
9031	6764	Und Du musst mit ihr spielen .							[]
9032	6765	Alle brauchst du ein ball .	ball	21.0	25.0		Ball		['TP']
9033	6766	( Ja ein ball und Sie ist nicht ein hund ) Danke , bist bald Michael Friedrich Meier	ball	9.0	13.0		Ball		['TP', 'FP?']
9034	6766	( Ja ein ball und Sie ist nicht ein hund ) Danke , bist bald Michael Friedrich Meier	Sie	18.0	21.0		sie		['FN']
9035	6766	( Ja ein ball und Sie ist nicht ein hund ) Danke , bist bald Michael Friedrich Meier	hund	36.0	40.0		Hund		['TP']
9036	6766	( Ja ein ball und Sie ist nicht ein hund ) Danke , bist bald Michael Friedrich Meier	bist	51.0	55.0		bis		['FN']
9037	6767	Stadt X den .12 märz 2012 Liebe Maria , wie gehts dir ?	märz	16.0	20.0		März		['FN']
9038	6768	Ich hoffe du gehts ganz gut .							[]
9039	6769	Ich habe eine frage , bist du frei am kommen den montag ?	frage	14.0	19.0		Frage		['FP?', 'FN']
9040	6769	Ich habe eine frage , bist du frei am kommen den montag ?	kommen	38.0	44.0		kommenden		['FN']
9041	6769	Ich habe eine frage , bist du frei am kommen den montag ?	den	45.0	48.0		kommenden		['FN']
9042	6769	Ich habe eine frage , bist du frei am kommen den montag ?	montag	49.0	55.0		Montag		['TP']
9043	6770	Ich wünche ein besonderes urlaub in der Strand machen .	wünche	4.0	10.0		wünsche		['TP', 'FP?']
9044	6770	Ich wünche ein besonderes urlaub in der Strand machen .	urlaub	26.0	32.0		Urlaub		['TP']
9045	6771	Aber Ich habe ein lieber Hund .	Ich	5.0	8.0		ich		['FN']
9046	6772	Ich muss Ihen nicht mitnehmen .	Ihen	9.0	13.0		ihn		['TP']
9047	6773	Darum möchte ich deine hilfe .	hilfe	23.0	28.0		Hilfe		['TP']
9048	6774	Ich fare am 25 .							['FP']
9049	6775	märz um 17 Uhr nach Köln .	märz	0.0	4.0		März		['FN']
9050	6776	Ich wurde ein Paar tage im Köln verbringen .	tage	19.0	23.0		Tage		['FN']
9051	6777	und Ich bin zürck am montag .	Ich	4.0	7.0		ich		['FP?', 'FP?', 'FN']
9052	6777	und Ich bin zürck am montag .	zürck	12.0	17.0		zurück		['TP']
9053	6777	und Ich bin zürck am montag .	montag	21.0	27.0		Montag		['TP']
9054	6778	Alles Liebe , deine Katharina							[]
9055	6779	BETREFF .							[]
9056	6780	Hilfe für Waldi Liebe Julia !							[]
9057	6781	wie geht ´s dir ?	wie	0.0	3.0		Wie		['FN']
9058	6782	Mir geht es sehr gut !							[]
9059	6783	Ich habe schöne Pläne für dies Wochenend !							['FP']
9060	6784	Am Freitagabend fahre ich mit meinem Freund nach Stadt X. Wir würden ein paar romantische Tage haben !							[]
9061	6785	Ich habe ein Zimmer reserviert aber dort sind die Haustiere verboten .							[]
9062	6786	Erinnst du mein schönes Hündchen Waldi ?	Erinnst	0.0	7.0		Erinnerst		['TP']
9063	6787	Vielleicht hast du am Freitagnachmittag zeit um es zu abholen !	zeit	40.0	44.0		Zeit		['FN']
9064	6788	Waldi ist sehr ruhig und freundlich .							[]
9065	6789	Das würde sehr nett von dir sein !							[]
9066	6790	Bitte , schreib mir bald !							[]
9067	6791	Mit vielen Küssen - image - Katharina !							['FP']
9068	6792	- image -							['FP']
9069	6793	Stadt X 12.03.2012 Liebe Katharina Wie gehts es dir ?							[]
9070	6794	Mir geht es gut .							[]
9071	6795	Ich möchte hinfahre am 23 .							[]
9072	6796	April für Stadt Y. Ich mitbrigem ein Hund und mein Koleg Kann ich bleibe in deine Hause 2 tag ?	mitbrigem	23.0	32.0		mitbringen		['TP', 'FP?', 'FP?']
9073	6796	April für Stadt Y. Ich mitbrigem ein Hund und mein Koleg Kann ich bleibe in deine Hause 2 tag ?	Koleg	51.0	56.0		Kollege		['TP']
9074	6796	April für Stadt Y. Ich mitbrigem ein Hund und mein Koleg Kann ich bleibe in deine Hause 2 tag ?	tag	90.0	93.0		Tag		['TP']
9075	6797	Viel Dank Anna Maria							[]
9076	6798	Ich habe HausTiren , eine Kätze Sie ist wonnen in Haus .	HausTiren	9.0	18.0		Haustiere		['TP', 'FP?', 'FP?']
9077	6798	Ich habe HausTiren , eine Kätze Sie ist wonnen in Haus .	Kätze	26.0	31.0		Katze		['TP']
9078	6798	Ich habe HausTiren , eine Kätze Sie ist wonnen in Haus .	wonnen	40.0	46.0		wohnen		['TP']
9079	6799	Morgen ich fahre in Urlaub und Kätze bleiben in das Haus Ich habe Freundin , ich ihr bitte brauche meine Kätze für zwei wochen , und dann ich abholen zürük .	Kätze	31.0	36.0		Katze		['TP', 'FP?', 'FP?', 'FP?']
9080	6799	Morgen ich fahre in Urlaub und Kätze bleiben in das Haus Ich habe Freundin , ich ihr bitte brauche meine Kätze für zwei wochen , und dann ich abholen zürük .	Kätze	105.0	110.0		Katze		['TP']
9081	6799	Morgen ich fahre in Urlaub und Kätze bleiben in das Haus Ich habe Freundin , ich ihr bitte brauche meine Kätze für zwei wochen , und dann ich abholen zürük .	wochen	120.0	126.0		Wochen		['TP']
9082	6799	Morgen ich fahre in Urlaub und Kätze bleiben in das Haus Ich habe Freundin , ich ihr bitte brauche meine Kätze für zwei wochen , und dann ich abholen zürük .	zürük	150.0	155.0		zurück		['TP']
9083	6800	Stadt X , 12.03.12 Leiber Michael , wie gehts dir ?	Leiber	19.0	25.0		Lieber		['FN']
9084	6801	Ich hoffe gut .							[]
9085	6802	Ich bin auch gut .							[]
9086	6803	Am Samstag ich mit meine Famalie nach Köln fahren , aber ich kann nicht nehme meinen hunt mit .	Famalie	25.0	32.0		Familie		['TP', 'FP?']
9087	6803	Am Samstag ich mit meine Famalie nach Köln fahren , aber ich kann nicht nehme meinen hunt mit .	hunt	85.0	89.0		Hund		['TP']
9088	6804	Kannst du mir helfen ?							[]
9089	6805	Bitte Verwahrung meinen Hund .							[]
9090	6806	Geben es essen und nehme es Spaziergang mit .	essen	9.0	14.0		Essen		['FN']
9091	6807	bitte Vergessen nicht .	bitte	0.0	5.0		Bitte		['FN']
9092	6807	bitte Vergessen nicht .	Vergessen	6.0	15.0		vergessen		['FN']
9093	6808	Ich bin Zuruck in Zwei Woche .	Zuruck	8.0	14.0		zurück		['TP']
9094	6808	Ich bin Zuruck in Zwei Woche .	Zwei	18.0	22.0		zwei		['FN']
9095	6809	Vielen Dank Tobias Stefan							[]
9096	6810	Stadt X , 12-03-12 Liebe Eva , Ich muss für ein paar Tage nach Nigeria fliegen .	Ich	31.0	34.0		ich		['FN']
9097	6811	Ich habe ein Haustier , eine Katze , und kann ich nicht mit die katze nehmen .							['FP']
9098	6812	Deshalb , brauche ich deine Helfe .	Helfe	28.0	33.0		Hilfe		['FN']
9099	6813	Von 15 .							[]
9100	6814	bis 20 .							[]
9101	6815	März bin ich nicht zu Hause .							[]
9102	6816	Bitte , passt du meine Katze auf .							[]
9103	6817	Vielen Dank für deine Helfe !	Helfe	22.0	27.0		Hilfe		['FN']
9104	6818	Bis bald !							[]
9105	6819	Dein Stefan							[]
9106	6820	Liebe Katharina , 3 .							[]
9107	6821	April ist Geburtstag von meiner Mutter , dass ich nach Stadt X fahren muss , aber ich habe einen Hund .							[]
9108	6822	Sein Name ist Waldi , könnste du Waldi mitnehmen ?							['FP']
9109	6823	Keine Panik , er ist Nett und ordenlich , nur um 17 Uhr spazierst du mit Waldi , am Abend 2 .	Nett	21.0	25.0		nett		['FP?', 'FN']
9110	6823	Keine Panik , er ist Nett und ordenlich , nur um 17 Uhr spazierst du mit Waldi , am Abend 2 .	ordenlich	30.0	39.0		ordentlich		['TP']
9111	6824	April gibst du meinen Schlüssel von meinem Haus , ich hoffe ihr habt eine schöne Zeit .							[]
9112	6825	deiner Stefan Stefan							[]
9113	6826	Stadt X , 11-03-2012 Liebe Maria , Wie geht es dir ?	Wie	35.0	38.0		wie		['FN']
9114	6827	Es ist schon ein parr wohen dass ich von dir gehört .	parr	17.0	21.0		paar		['TP', 'FP?']
9115	6827	Es ist schon ein parr wohen dass ich von dir gehört .	wohen	22.0	27.0		Wochen		['TP']
9116	6828	Mir geht es gut .							[]
9117	6829	Nächter Monat fahre ich nach Stadt X , deshalb möchte ich eine hilfe von dir .	Nächter	0.0	7.0		Nächsten		['TP', 'FP?']
9118	6829	Nächter Monat fahre ich nach Stadt X , deshalb möchte ich eine hilfe von dir .	hilfe	63.0	68.0		Hilfe		['TP']
9119	6830	Wißt du , ich habe ein Hund .	Wißt	0.0	4.0		Weißt		['TP']
9120	6831	kännst du bitte ihm ein parr tage kümmern .	kännst	0.0	6.0		Kannst		['FP?', 'FN']
9121	6831	kännst du bitte ihm ein parr tage kümmern .	parr	24.0	28.0		paar		['TP']
9122	6831	kännst du bitte ihm ein parr tage kümmern .	tage	29.0	33.0		Tage		['FN']
9123	6832	Vielleicht .							[]
9124	6833	du kann mit ihm spazieren gehen und spielen .							[]
9125	6834	Doch , du müsste ihm füttern auch .							[]
9126	6835	Ich möchte gern wissen , ob es für dich moglich ist , von 1 .	moglich	40.0	47.0		möglich		['TP']
9127	6836	April bis 3 .							[]
9128	6837	April .							[]
9129	6838	Ich warte auf eine baldige Antwort .							[]
9130	6839	Liebe Grüße dein Tobias							[]
9131	6840	12.03.12 .							[]
9132	6841	Liebe Maria .							[]
9133	6842	Wie geht ´s ?							[]
9134	6843	Wie ist Stadt X ?							[]
9135	6844	Ich hoffe dir alles gute .							[]
9136	6845	Ich habe eine kleine Problem .							[]
9137	6846	Ich gehe nach Rumänin von 13.03 bis 20.03 .	Rumänin	14.0	21.0		Rumänien		['FN']
9138	6847	Und habe ich ein Haustier .							[]
9139	6848	Ich brauche dein Helfen .							[]
9140	6849	Ich habe eine kleine Kätze .	Kätze	21.0	26.0		Katze		['TP']
9141	6850	und sie heißt Mauzi .							['FP']
9142	6851	Bitte nimmst du meine Kätze am 13.03 u 20.03 .	Kätze	22.0	27.0		Katze		['TP']
9143	6852	Ich gebe dir ihr essen und hause .	essen	17.0	22.0		Essen		['FN']
9144	6852	Ich gebe dir ihr essen und hause .	hause	27.0	32.0		Haus		['FN']
9145	6853	Du musst mit ihr 1 stunde am Tag faulenzen .	stunde	19.0	25.0		Stunde		['FN']
9146	6854	Aber machst du nicht Spazieren .	Spazieren	21.0	30.0		spazieren		['FN']
9147	6855	Am 20.03 .							[]
9148	6856	schenke ich dir ein schachtel Zigarreten aus Rumänia .	schachtel	20.0	29.0		Schachtel		['TP', 'FP?', 'FP?']
9149	6856	schenke ich dir ein schachtel Zigarreten aus Rumänia .	Zigarreten	30.0	40.0		Zigaretten		['TP']
9150	6856	schenke ich dir ein schachtel Zigarreten aus Rumänia .	Rumänia	45.0	52.0		Rumänien		['TP']
9151	6857	Oder du kännst mir sagen , was willst du .	kännst	8.0	14.0		kannst		['TP']
9152	6858	OK , Ich warte dein anrufen .	Ich	5.0	8.0		ich		['FN']
9153	6859	Bis bald .							[]
9154	6860	Dein Friedrich							[]
9155	6861	Stadt X den 12.03 .							[]
9156	6862	´12 Liebe Maria , wie geht es dir ?							[]
9157	6863	Mir geht es gut .							[]
9158	6864	Entschuldig mich bitte für so lange dir nicht schreiben .	Entschuldig	0.0	11.0		Entschuldige		['TP']
9159	6865	Als du wisst , ich fahre nach Stadt Y zur Prüfung .							[]
9160	6866	Ich muss von 20.03 bis 22.03 dort übernachten .							[]
9161	6867	Als du wisst , habe ich einen Hund , den ich nicht mitnehmen kann .							[]
