	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
5332	4977	NON RIUSCITE A CREDERMI DOVE SONO ... SONO FINALMENTE A Città X! STO FARE UN CORSO DI ITALIANO .							[]
5333	4978	COSI CREDO CHE OGNI LETTERA DA VOI SCRIVERO MEGLIO .	COSI	0.0	4.0		COSÌ		['FN']
5334	4978	COSI CREDO CHE OGNI LETTERA DA VOI SCRIVERO MEGLIO .	SCRIVERO	35.0	43.0		SCRIVERÒ		['FN']
5335	4979	DA QUESTO CORSO CI SONO LE PERSONE DEL TUTTO MONDO : AMERICANI , TEDESCHI .							[]
5336	4980	C' È UN' ALTRA RAGAZZA POLACCA , CON LEI DOPO LE LEZIONI FACCIAMO LE PASSEGGIATE E COSI IO CONOSCO GIA QUASI TUTTA LA CITTÀ .	COSI	83.0	87.0		COSÌ		['FN']
5337	4980	C' È UN' ALTRA RAGAZZA POLACCA , CON LEI DOPO LE LEZIONI FACCIAMO LE PASSEGGIATE E COSI IO CONOSCO GIA QUASI TUTTA LA CITTÀ .	GIA	99.0	102.0		GIÀ		['FN']
5338	4981	STA SERA ANDEREMO A MANGIARE LA PIZZA .							[]
5339	4982	PECCATO CHE PROPIO IN QUESTO TEMPO CI SIETE IN VACANZA E NON CI POSIAMO VEDERE .	PROPIO	12.0	18.0		PROPRIO		['FN']
5340	4982	PECCATO CHE PROPIO IN QUESTO TEMPO CI SIETE IN VACANZA E NON CI POSIAMO VEDERE .	POSIAMO	64.0	71.0		POSSIAMO		['FN']
5341	4983	TANTI BACI Maria							[]
5342	4984	Cara Silvia , Come va ?	Come	14.0	18.0		come		['FN']
5343	4985	Sei ancora a Città X ?							[]
5344	4986	Grazie mille per la tua ultima lettera !							[]
5345	4987	Io , adesso sto meglio , ma hai raggione probabilmente lavoro troppo e per questo sono stanchissima .	raggione	32.0	40.0		ragione		['TP']
5346	4988	Sai , ho cambiato lavoro quatro mese fa , adesso lavoro in una ditta privata a Città X come giurista .	quatro	25.0	31.0		quattro		['TP']
5347	4989	Abbiamo molte cose da fare e nostro capo é severo .	é	41.0	42.0		è		['TP']
5348	4990	Ma sono molto contenta di questo lavoro perche per questo tempo ho imparato molte cose nuove .	perche	40.0	46.0		perché		['TP']
5349	4991	Sono un po' trista perche una settimana fa é morta mia zia Maria , la sorella di mia madre .	é	43.0	44.0		è		['FP?', 'TP']
5350	4992	Lei era ultima sorella di mia madre e non é facile per la mamma perche addesso è stata da senza vicini cogniati .	é	42.0	43.0		è		['TP', 'FP?', 'FP?', 'FP?']
5351	4992	Lei era ultima sorella di mia madre e non é facile per la mamma perche addesso è stata da senza vicini cogniati .	perche	64.0	70.0		perché		['TP']
5352	4992	Lei era ultima sorella di mia madre e non é facile per la mamma perche addesso è stata da senza vicini cogniati .	addesso	71.0	78.0		adesso		['TP']
5353	4992	Lei era ultima sorella di mia madre e non é facile per la mamma perche addesso è stata da senza vicini cogniati .	cogniati	103.0	111.0		cognati		['TP']
5354	4993	Spero che per qualche tempo sará meglio !	sará	28.0	32.0		sarà		['TP']
5355	4994	Ti baccio e saluto tutta la tua famiglia !	baccio	3.0	9.0		bacio		['TP']
5356	4995	Eva							[]
5357	4996	27-03-2010 Città X Cara Roberta , Non ho visto te da molto tempo .	Non	34.0	37.0		non		['FN']
5358	4997	Come stai ?							[]
5359	4998	Spero che tu e il tuo marito state bene .							[]
5360	4999	Ricordo che noi abbiamo passato tutte le giorne insieme in Città X ?							['FP']
5361	5000	Io voglio scrivere per te qualche parole .							[]
5362	5001	Io sto molto bene , anche la mia famiglia sta bene .							[]
5363	5002	Domani Io comincerò il mio nuovo lavoro in banco .							[]
5364	5003	Sono nervosa .							[]
5365	5004	L' estate scorso sono stata in Città Y per la vacanze .							[]
5366	5005	Io ho visitato la città , ho pranzato nel ristorante e ho conosciuto molti interesanti italiani amici Ciao , baci !	interesanti	75.0	86.0		interessanti		['TP']
5367	5006	Maria							[]
5368	5007	Ciao Marco !							[]
5369	5008	É passato tanto tempo dal nostro l' ultimo incontro .	É	0.0	1.0		È		['FN']
5370	5009	Io sto bene .							[]
5371	5010	Ho cambiato il lavoro .							[]
5372	5011	Al momento sto lavorando nella Bance di Città X , sono una assistente .							['FP']
5373	5012	Sono veramente contenta .							[]
5374	5013	Lavoro va benissimo .							[]
5375	5014	Vedendo che tu ariverai la prossima settimana a Città X , ti propongo un incontro .	ariverai	15.0	23.0		arriverai		['TP']
5376	5015	"Ci possiamo vedere lunedi pomeriggio verso le 17 al bar """""""" Grigio """""""" ."	lunedi	19.0	25.0		lunedì		['TP']
5377	5016	Fammi sapere se ti sta bene .							[]
5378	5017	Un abraccio forte .	abraccio	3.0	11.0		abbraccio		['TP']
5379	5018	Ti saluto Maria							[]
5380	5019	Città X 27.03.2010							[]
5381	5020	Cara Amelia Io sto bene , anche la mia famiglia sta bene .							[]
5382	5021	Solo il mio figlio maggiore si è sposato Adesso abita con la sua moglie a Città X .							[]
5383	5022	L' anno scorso siamo stati in vacanza a Egitto .							[]
5384	5023	Allora è gia primavera e abbiamo molte cose da fare in giardino .	gia	9.0	12.0		già		['TP']
5385	5024	Nei ultimi giorni abbiamo biancato la nostra casa .							['FP']
5386	5025	Ho molte cose da racontare a te .	racontare	17.0	26.0		raccontare		['TP']
5387	5026	Nei prossimi giorni cercherò di telefonarti .							[]
5388	5027	Magari possiamo vederci al' estate Intanto Cari Saluti Maria	al'	24.0	27.0		all'estate		['FN']
5389	5027	Magari possiamo vederci al' estate Intanto Cari Saluti Maria	estate	28.0	34.0		all'estate		['FN']
5390	5027	Magari possiamo vederci al' estate Intanto Cari Saluti Maria	Cari	43.0	47.0		cari		['FN']
5391	5028	Cara Anna , Io sto bene è spero che anche tu stia bene .	Io	12.0	14.0		io		['FN']
5392	5028	Cara Anna , Io sto bene è spero che anche tu stia bene .	è	24.0	25.0		e		['FN']
5393	5029	Sono molto contenta è felice ma ho tanto da fare .	è	20.0	21.0		e		['FN']
5394	5030	Sai che devo lavorare molto .							[]
5395	5031	Fra un mese devo andare in Città X per fare un esame importante .							[]
5396	5032	Purtroppo non posso andare in Italia .							[]
5397	5033	Forse tu vieni da me ?							[]
5398	5034	Ti faccio vedere i posti molto interessanti : le città che mi piacciono .							[]
5399	5035	Aspetto la tua telefonata .							[]
5400	5036	Ciao e a presto Maria							[]
5401	5037	Carissimo Luca , non ci vediamo da tanto tempo , allora ci manchi da morire .							[]
5402	5038	Vorremmo vederti al piu presto , speriamo sia possibile fra qualche mese , quando avremo le vacanze , verso quindici agosto .	piu	20.0	23.0		più		['TP']
5403	5039	Cosi vedremo te e la tua bella città Napoli .	Cosi	0.0	4.0		Così		['FN']
5404	5040	Da noi niente novità .							[]
5405	5041	Lavoriamo sempre in quella panetteria , poi sempre di notte , ogni giorno 10 ore .							[]
5406	5042	Comunque il lavoro bene Anche se siamo gia abbastanza stanche , ci sentiamo bene .	gia	39.0	42.0		già		['TP']
5407	5043	Tu invece come stai ?							[]
5408	5044	Quando ci vediamo , devi raccontare tutto .							[]
5409	5045	Ti salutiamo e mandiamo tantissimi baci .							[]
5410	5046	A presto Maria e Eva							[]
5411	5047	Cara Anna , grazie della tua lunga lettera .							[]
5412	5048	Ho letto con grande interesse tue notizie .							[]
5413	5049	Io adesso sto bene , mia malatia é passata e speró che non torna più .	é	33.0	34.0		è		['FP?', 'TP', 'FP?']
5414	5049	Io adesso sto bene , mia malatia é passata e speró che non torna più .	speró	45.0	50.0		spero		['TP']
5415	5050	In lavoro c' è sempre molto da fare , non c' è possibilita di andare adesso in ferie . menomale che ho fatto già vacanze in quest' anno .	possibilita	47.0	58.0		possibilità		['TP']
5416	5050	In lavoro c' è sempre molto da fare , non c' è possibilita di andare adesso in ferie . menomale che ho fatto già vacanze in quest' anno .	menomale	87.0	95.0		meno male		['FN']
5417	5051	In Egitto erá meraviglioso : sole , mare .	erá	10.0	13.0		era		['TP']
5418	5052	Ho fatto molte foto e forze nella prossima settimana te le mando .	forze	22.0	27.0		forse		['FN']
5419	5053	Aspetto tua lettera , tanti saluti Maria							[]
5420	5054	Città X Marzo 2010 Ciao Max Va bene , ed la famiglia è tout a posto ?	Marzo	8.0	13.0		marzo		['FN']
5421	5055	Sono in forma ed ma famiglia anchè .	anchè	29.0	34.0		anche		['TP']
5422	5056	Dal 26 .							[]
5423	5057	Maggio vado a vacanze a Città Y per una settimana .	Maggio	0.0	6.0		maggio		['FN']
5424	5058	A presto Salutì Michele	Salutì	9.0	15.0		Saluti		['TP']
5425	5059	Città X , 29 .							[]
5426	5060	Marzo 2010 Caro Giovanni come stai ?							[]
5427	5061	Da due anni non ci siamo più visti .							[]
5428	5062	Io sto molto bene , come anche mia famiglia .							[]
5429	5063	Il lavoro mi piace molto .							[]
5430	5064	Attualmente sto faccendo un corso in italiano a livello A2 .	faccendo	16.0	24.0		facendo		['TP']
5431	5065	In febbraio eravamo una settimana à Città X per sciare .	à	34.0	35.0		a		['TP']
5432	5066	Senti Giovanni , vorrei fare con te un appuntamento per incontrarci .							[]
5433	5067	Fammi sapere quando avresti tempo .							[]
5434	5068	Per me andrebbe bene il lunedi prossimo , cioè lundi di pasqua .	lunedi	24.0	30.0		lunedì		['TP', 'FP?']
5435	5068	Per me andrebbe bene il lunedi prossimo , cioè lundi di pasqua .	lundi	47.0	52.0		lunedì		['TP']
5436	5069	Con tanti cari saluti e buona pasqua Michele							[]
5437	5070	Ciao Antonio , come stai ?							[]
5438	5071	Io sto bene .							[]
5439	5072	Ho cominciato il mio lavoro a Città X .							[]
5440	5073	Con i colleghi vado d' accordo , sono molto gentili .							[]
5441	5074	Lunedi scorso sono andata a Città X .	Lunedi	0.0	6.0		Lunedì		['TP']
5442	5075	C' era il sole e ho mangiato tre gelati .							[]
5443	5076	Al mercato ho comprato due camicie blu e una borsa elegante .							[]
5444	5077	Sono andata in macchina quindi ho fatto una sosta a Città X e a Città X .							[]
5445	5078	Non amo viaggiare con il treno .							[]
5446	5079	Vorrei fare una festa il sabato prossimo .							[]
5447	5080	Tu hai tempo ?							[]
5448	5081	Puoi chiamarmi ?							[]
5449	5082	Vado a prenderti alla stazione .							[]
5450	5083	Allora a presto - mi farebbe molto piacere rivederti !							[]
5451	5084	Maria							[]
5452	5085	Cara Lucia sono in vacanze , in Sardegna , La isola e fantastica , e io penso a te .	,	41.0	42.0		.		['FN']
5453	5085	Cara Lucia sono in vacanze , in Sardegna , La isola e fantastica , e io penso a te .	e	52.0	53.0		è		['FN']
5454	5086	La nostra familia non devo fare le vacanze insième .	familia	10.0	17.0		famiglia		['TP', 'FP?']
5455	5086	La nostra familia non devo fare le vacanze insième .	insième	43.0	50.0		insieme		['TP']
5456	5087	Ma io fatto delle belle fotografie .							[]
5457	5088	Pensato di incontrati verso le 20 agosto .							[]
5458	5089	Puoi chiamarmi dopo il 30 . maggio , si va bene per te ?							[]
5459	5090	Allora spero tutto va bene .							[]
5460	5091	Ah mi dimenticate qual cose ... voglio non più lavorare ...							[]
5461	5092	Penso da stare qui a Sardegna ... Allora cara saluti Maria							[]
5462	5093	Ciao Carla come stai ?							[]
5463	5094	Spero che tutto va bene !							[]
5464	5095	Io sto molto bene , sono in vacanza al mare .							[]
5465	5096	La settimana scorsa , ho avuto troppo da fare in ufficio e non ho dormito bene .							[]
5466	5097	Ma ho avuto dei colleghi gentili che hanno aiutarmi .							[]
5467	5098	Normalmente , il mio lavoro mi piace e non è stressante così .							[]
5468	5099	Senti , vengo a Città X in settembre .							[]
5469	5100	Sei lì dal 9 al 14 ?							[]
5470	5101	Scrivimi una e-mail si tu hai voglia e tempo per vederci .							[]
5471	5102	Sarebbe superba !							[]
5472	5103	Tanti saluti e bacci , a presto Maria	bacci	15.0	20.0		baci		['TP']
5473	5104	Cari amici , Sono qui in Città X per fare un corso di italiano .	Sono	13.0	17.0		sono		['FN']
5474	5105	Vivo in una camera molto carina .							[]
5475	5106	Non è grande .							[]
5476	5107	Ma e molto comodo .	e	3.0	4.0		è		['FN']
5477	5108	La nostra insegnante si chiama Maddalena e ha trenta anni .							[]
5478	5109	Ieri abbiamo visitato la Monumento X Poi siamo andati in una pizzeria .							[]
5479	5110	Il tempo era bello , cosicché ci siamo messi fuori .							[]
5480	5111	Già ho trovato qualche amico italiano .							[]
5481	5112	Tornerò a Città X il 4 luglio .							[]
5482	5113	Tanti cari saluti Maria							[]
5483	5114	Ciao caro Alessandro come va ?							[]
5484	5115	Io sto bene , anzi benissimo .							[]
5485	5116	Hieri sera sono ritornato dalle miei vacanze .	Hieri	0.0	5.0		Ieri		['TP']
5486	5117	Avevo tre settimane libero .							[]
5487	5118	Sono andata in Corsica , in Sardegna e in Sicilia .							[]
5488	5119	In ogni posto una settimana .							[]
5489	5120	Era bellissimo , il tempo , il mare , tutto !							[]
5490	5121	Ti ho portato qualce regalino , per questo ci dobbiamo vedere al più presto .	qualce	14.0	20.0		qualche		['TP']
5491	5122	Cosa dici , mercoledi sera ?	mercoledi	12.0	21.0		mercoledì		['TP']
5492	5123	Ti va bene ?							[]
5493	5124	mangeremmo un piatto di pasta , tipica sarda , ce ho imparato a cucinare .							[]
5494	5125	: ) E dopo ti farò vedere alquni foto .							['FP']
5495	5126	D' accordo ?							[]
5496	5127	Aspetto la tua risposta .							[]
5497	5128	Tanti cari saluti e sole di vacanza , tua Maria							[]
5498	5129	29.05.10							[]
5499	5130	Cara Nicia Come stai ?							['FP']
5500	5131	Come stiamo la tua famiglia ?							[]
5501	5132	Io sto bene .							[]
5502	5133	Prosimo domani vado in Vacanza a Città X .	Prosimo	0.0	7.0		Prossimo		['TP']
5503	5133	Prosimo domani vado in Vacanza a Città X .	Vacanza	23.0	30.0		vacanza		['FN']
5504	5134	Per tre giorni .							[]
5505	5135	Domani vado lavorare con treno .							[]
5506	5136	Normalmente vado con l' auto .							[]
5507	5137	Saluta Maria							[]
5508	5138	Caro Mario Come stai ?							[]
5509	5139	Da noi è tutto posto pero a lavoro è veramente difficile negli ultimi tempi .	pero	21.0	25.0		però		['FN']
5510	5140	E anche la nostra famiglia stanno molto bene .							[]
5511	5141	A presto !							[]
5512	5142	Cari saluti Maria e Michele							[]
5513	5143	Caro Luca , Spero che tutto va bene per te .	Spero	12.0	17.0		spero		['FN']
5514	5144	Fa tanto tempo che non ti ho scritto e visto .							[]
5515	5145	Io , adesso , mi sento meglio .							[]
5516	5146	Come lo sai , avevo qualche problema con miei genitori .							[]
5517	5147	Adesso vivo in Svizzera a Città X , ho trovato lì un nuovo lavoro .							[]
5518	5148	Mi piace veramente , non vedo l' ora quando lavoro .							[]
5519	5149	Sono ingegnere al CSCS E tu che cosa fai adesso ?							[]
5520	5150	Suppongo che sia ancora a lavorare a IBM , mi sbaglio ?							[]
5521	5151	Sarebbe una buona idea se potremmo rivederci , non pensi ?							[]
5522	5152	Questo è il mio nuovo numero di telefono : 0345-11111111 , chiama mi .							[]
5523	5153	Vorrei veramente parlare di nuovo con te .							[]
5524	5154	Magari potremmo incontrarci il mese prossimo .							[]
5525	5155	A più tardi , spero , Michele							[]
5526	5156	Città X , 29.5.10 Ciao Francesco Come stai ?							[]
5527	5157	Quando ci siamo visti l' ultima volta ?							[]
5528	5158	Io adesso sto studiando .							[]
5529	5159	Se tutto va bene andrò dopo al ospedale a lavorare Ma mi piace molto anche studiare .							[]
5530	5160	Al momento sono in vacanza a Città X .							[]
5531	5161	È molto bello .							[]
5532	5162	Il tempo è ottimo è la gente molto simpatice .	è	18.0	19.0		e		['FP?', 'FN']
5533	5163	Spero incontrarti presto .							[]
5534	5164	Ti faccio sapere quando ritorno così ci vediamo subito .							[]
5535	5165	Cari saluti e a presto Maria							[]
5536	5166	Città X , 29.05.2010							[]
5537	5167	Ciao Flaviano , È già tanto tempo che non abbiamo più sentito .	È	16.0	17.0		è		['FN']
5538	5168	Come stai ?							[]
5539	5169	Spero bene !							[]
5540	5170	Io sto benissimo , l' ultimo mezzo anno sono stata nel ticino .	ticino	55.0	61.0		Ticino		['TP']
5541	5171	Ho lavorato come ragazza alla pare per imperare l' italiano .							[]
5542	5172	Se hai voglia ci possiamo incontrare a Città X in due settimane ?							[]
5543	5173	Andrò a Città X per tre giorni con gli amici .							[]
5544	5174	Fammi saperlo !							[]
5545	5175	Spero a presto .							[]
5546	5176	Tanti saluti , Maria							[]
5547	5177	Città X , 29.5.10 Caro Marco .							[]
5548	5178	Come stai ?							[]
5549	5179	Io sto bene .							[]
5550	5180	Anche la mia famiglia sta bene .							[]
5551	5181	I miei genitori sono andati in vacanza per due settimane , che fortuna che hanno .							[]
5552	5182	: ) Mio fratello lavora tutto il giorno , e deve studiare tanto per l' esame , e poi va sempre in giro con la sua nuova ragazza .							[]
5553	5183	E come stanno i tuoi ?							[]
5554	5184	Io lavoro ancora in Città Y come la ragazza alla pari , e mi piace tanto .							[]
5555	5185	Sono in una bellissima famiglia e Città X é troppo bello .	é	42.0	43.0		è		['TP']
5556	5186	E tu , che cosa fai adesso ?							[]
5557	5187	Fammi sentire !							[]
5558	5188	Tanti e cari saluti .							[]
5559	5189	Maria-image-							['FP']
5560	5190	Ciau Raissa 29.5.2010 Come va ?	Ciau	0.0	4.0		Ciao		['TP', 'FP?']
5561	5191	Io sto molto bene .							[]
5562	5192	Per fortuna il mio frattelo sta meglio .	frattelo	19.0	27.0		fratello		['TP']
5563	5193	Lui ha ancora mal di schiena , ma non troppo .							[]
5564	5194	Io penso che lui viene mai piu con noi in vacanza .	piu	27.0	30.0		più		['TP']
5565	5195	Ma io credo tra 1 anno lui riede di questo vacanza .							['FP']
5566	5196	Comera il tuo nuovo posto di lavoro .							['FP']
5567	5197	La mia signora é un po noiosa .	é	15.0	16.0		è		['TP']
5568	5197	La mia signora é un po noiosa .	po	20.0	22.0		po'		['FN']
5569	5198	Quando a incontriamo ?							[]
5570	5199	Al prossimo Tanti saluti Maria							[]
5571	5200	Carissimi Adesso sono da tre giorni a Città X .	Carissimi	0.0	9.0		Carissimi[[!]]		['FN']
5572	5201	Fa sembre bel tempo et la scuola é molto moderna .	sembre	3.0	9.0		sempre		['TP', 'FP?']
5573	5201	Fa sembre bel tempo et la scuola é molto moderna .	é	33.0	34.0		è		['TP']
5574	5202	La mia insegnante é giovane viene da Città Y e parla veloce come voi .	é	18.0	19.0		è		['TP']
