SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct
4483	Bohužel nekaždy , nejčasteji mladi lídé , ví jak by měli vypadat na interview .	nejčasteji	18	28		nejčastěji	
4483	Bohužel nekaždy , nejčasteji mladi lídé , ví jak by měli vypadat na interview .	mladi	29	34		mladí	
4483	Bohužel nekaždy , nejčasteji mladi lídé , ví jak by měli vypadat na interview .	lídé	35	39		lidé	
4484	I když je to pohovor o prace servírki , lépé příjdeme v elegantních šatach než v džinach .	prace	23	28		práci	
4484	I když je to pohovor o prace servírki , lépé příjdeme v elegantních šatach než v džinach .	servírki	29	37		servírky	
4484	I když je to pohovor o prace servírki , lépé příjdeme v elegantních šatach než v džinach .	lépé	40	44		lépe	
4484	I když je to pohovor o prace servírki , lépé příjdeme v elegantních šatach než v džinach .	příjdeme	45	53		přijdeme	
4484	I když je to pohovor o prace servírki , lépé příjdeme v elegantních šatach než v džinach .	šatach	68	74		šatech	
4485	Zaměstnavatel tehdy uvídí , že bereme to vážně .						
4486	Pro společenský život je tedy naše oblečení moc důležite .						
4487	Mluví kým jsme , kolik máme peněz , občas i co nas zajíma .	nas	47	50		nás	
4488	A taky o tom jestli jsme inteligentní a umíme se chovat a oblec podle situaci , poněvaď chýtrý člověk níkdy v kraťasech na operu nepřijde .	oblec	58	63		obléct	
4488	A taky o tom jestli jsme inteligentní a umíme se chovat a oblec podle situaci , poněvaď chýtrý člověk níkdy v kraťasech na operu nepřijde .	poněvaď	80	87		poněvadž	
4488	A taky o tom jestli jsme inteligentní a umíme se chovat a oblec podle situaci , poněvaď chýtrý člověk níkdy v kraťasech na operu nepřijde .	chýtrý	88	94		chytrý	
4488	A taky o tom jestli jsme inteligentní a umíme se chovat a oblec podle situaci , poněvaď chýtrý člověk níkdy v kraťasech na operu nepřijde .	níkdy	102	107		nikdy	
4489	I když je hrozně vedro .						
4490	Oblečeny jsou jedna z nejdůležitějších věcí pro člověka .						
4491	Lídé nosí oblečeny podle ne jenom počasí , a také podle situace .	Lídé	0	4		Lidé	
4491	Lídé nosí oblečeny podle ne jenom počasí , a také podle situace .	ne	25	27		nejenom	
4491	Lídé nosí oblečeny podle ne jenom počasí , a také podle situace .	jenom	28	33		nejenom	
4492	Napřiklad v letě je to velmi přijemné nosit šortky , ale pro obchodníky nebo uřadniky nejsou takové oblečeny vhodné .	Napřiklad	0	9		Například	
4492	Napřiklad v letě je to velmi přijemné nosit šortky , ale pro obchodníky nebo uřadniky nejsou takové oblečeny vhodné .	letě	12	16		létě	
4492	Napřiklad v letě je to velmi přijemné nosit šortky , ale pro obchodníky nebo uřadniky nejsou takové oblečeny vhodné .	přijemné	29	37		příjemné	
4493	Vkus také hraje velmi důležitou roli .						
4494	Na ulících vidíme často nekterý lidi , kteři nosí barevné oblečeny , které jsou snad hezké , ale určitě nejsou elegantní .						
4495	Cena oblečenů dá také informaci , jakou socialní pozici má ten člověk , je bohatý nebo chudý .						
4496	Ale mezi vkusem a cenou nemusí být spojení .						
4497	Podle mého názoru , nejdůležitejší je najít oblečen , které sluší svému vkusu a vzhledu .						
4498	To znamená , vkusní oblečeny nemusí být drahé , a je to občas nesmysl utratit hodně peněz za oblečeny , protože někdy kupujeme drahé a nevhodné oblečeny .						
4499	Existuje české přisloví : """" šaty dělají člověka """" .						
4500	Pro každého má snad různý význam .						
4501	Pro mě šaty dělá člověka , protože šaty jsou první dojem který dostanou ostatní .						
4502	Ačkoliv podle toho nemůžeme vědět jaký je tenhle člověk , ale máme alespoň přestavu .						
4503	Ta přestava může být dobrá nebo špatná podle nejenom vkusu toho člověka , a také podl našeho vkusu , protože každý má svůj osobní vkus a názor na obličeny .						
4504	A to určit snad naši skupinu přátel , protože podle vkusu a výběru obličenů víme , kteři lidi mají stejný vkus jako mý .	obličenů	67	75		oblečení	
4505	Proto si mýslím , že šaty dělají člověka , také mají vliv na chovaní člověka .						
4506	V dnešní době koupit si krásné obličení není vůbec žádny problem .	obličení	31	39		oblečení	
4506	V dnešní době koupit si krásné obličení není vůbec žádny problem .	žádny	51	56		žádný	
4506	V dnešní době koupit si krásné obličení není vůbec žádny problem .	problem	57	64		problém	
4507	Obchody s obličenim jsou opravdu všude a každý člověk může si koupit různé divné a hezké šaty , kraťasy , kalhoty a cokoliv ješte .	obličenim	10	19		oblečením	
4507	Obchody s obličenim jsou opravdu všude a každý člověk může si koupit různé divné a hezké šaty , kraťasy , kalhoty a cokoliv ješte .	ješte	124	129		ještě	
4508	A proto těžko mít jediný názor na tému """" šaty dělají člověka """" .						
4509	Ale zkusím vysvětlit co na to myslim .	myslim	30	36		myslím	
4510	Dnes a táke v minulosti nejen šaty dělali člověka .	táke	7	11		také	
4511	Ano , to jak výpadá člověk s kterým jsme se séznamili je důležite , ale jen na začátku conversace .	výpadá	13	19		vypadá	
4511	Ano , to jak výpadá člověk s kterým jsme se séznamili je důležite , ale jen na začátku conversace .	séznamili	44	53		seznámi	
4511	Ano , to jak výpadá člověk s kterým jsme se séznamili je důležite , ale jen na začátku conversace .	důležite	57	65		důležité	
4511	Ano , to jak výpadá člověk s kterým jsme se séznamili je důležite , ale jen na začátku conversace .	conversace	87	97		konverzace	
4512	Ja si myslim ve svem živote nezačnu mluvit s bezdomovcem nebo nejakou ošklivou ženou .	Ja	0	2		Já	
4512	Ja si myslim ve svem živote nezačnu mluvit s bezdomovcem nebo nejakou ošklivou ženou .	myslim	6	12		myslím	
4512	Ja si myslim ve svem živote nezačnu mluvit s bezdomovcem nebo nejakou ošklivou ženou .	svem	16	20		svém	
4512	Ja si myslim ve svem živote nezačnu mluvit s bezdomovcem nebo nejakou ošklivou ženou .	nejakou	62	69		nějakou	
4513	Potom se může stát že ten člověk , o kterem jsme kvůli ho špatnému obličení myslili o nem špatné nebo měli jsme nejaký předsudek , bude známý profesor , učitel , herec nebo hudebník .	kterem	37	43		kterém	
4513	Potom se může stát že ten člověk , o kterem jsme kvůli ho špatnému obličení myslili o nem špatné nebo měli jsme nejaký předsudek , bude známý profesor , učitel , herec nebo hudebník .	obličení	67	75		oblečení	
4513	Potom se může stát že ten člověk , o kterem jsme kvůli ho špatnému obličení myslili o nem špatné nebo měli jsme nejaký předsudek , bude známý profesor , učitel , herec nebo hudebník .	nejaký	112	118		nějaký	
4514	Prostě , on se nestará o tom jak on výpada , protože to podle ho názoru není důležíte a důležité to co máš v duše , co úmiš , co znáš .	důležíte	77	85		důležité	
4515	Souhlasím s tím Ja se obvyklé nedívam moc na oděv , je aby člověk nebyl špinavý nebo nesmrdel .	Ja	16	18		Já	
4515	Souhlasím s tím Ja se obvyklé nedívam moc na oděv , je aby člověk nebyl špinavý nebo nesmrdel .	nedívam	30	37		nedívám	
4516	Dnes , když můžeme si koupit cokoliv , spousta lidi vypadají normálně a příjemně ale , bohužel , to take znamená , že jednodušé bude potkat take i hezkeho člověka , který kromě krasných šat nebude mít nic , a mluvení s takovým člověkem je trvání času nazmar .	take	100	104		také	
4516	Dnes , když můžeme si koupit cokoliv , spousta lidi vypadají normálně a příjemně ale , bohužel , to take znamená , že jednodušé bude potkat take i hezkeho člověka , který kromě krasných šat nebude mít nic , a mluvení s takovým člověkem je trvání času nazmar .	jednodušé	118	127		jednoduše	
4516	Dnes , když můžeme si koupit cokoliv , spousta lidi vypadají normálně a příjemně ale , bohužel , to take znamená , že jednodušé bude potkat take i hezkeho člověka , který kromě krasných šat nebude mít nic , a mluvení s takovým člověkem je trvání času nazmar .	take	140	144		také	
4516	Dnes , když můžeme si koupit cokoliv , spousta lidi vypadají normálně a příjemně ale , bohužel , to take znamená , že jednodušé bude potkat take i hezkeho člověka , který kromě krasných šat nebude mít nic , a mluvení s takovým člověkem je trvání času nazmar .	hezkeho	147	154		hezkého	
4516	Dnes , když můžeme si koupit cokoliv , spousta lidi vypadají normálně a příjemně ale , bohužel , to take znamená , že jednodušé bude potkat take i hezkeho člověka , který kromě krasných šat nebude mít nic , a mluvení s takovým člověkem je trvání času nazmar .	krasných	177	185		krásných	
4517	V češtině existuje přísloví , které říká """" šaty dělají člověka """" .						
4518	To přísloví můžeme slyšet nejen v České republice ale i taky v Německu například - """" Šaty dělají člověka """" znamená , že když je člověk dobře oblečený , má to lehčí v životě _ Když lidé poznávají toho člověka , myslí sí , že je uspěšný člověk , protože může utratit moc peněz za šaty _ Naopak mají lidé odstup od toho , který nenosí modní elegantní a drahé šaty _ Na jednu stranu souhlasím s tim příslovím _ Je to pravda , že šaty v současné době vyjadřují , kterou polohu máte ve společnosti _ Nemůžeme si představit například právníka , který by pracoval u soudu a nosil tričko a rifle _ Navíc existuje mnoho profesí , ve kterých zaměstnanci musí nosit uniformy _ Kdo by věřil policistu , který by nenosil uniform ?	sí	216	218		si	
4518	To přísloví můžeme slyšet nejen v České republice ale i taky v Německu například - """" Šaty dělají člověka """" znamená , že když je člověk dobře oblečený , má to lehčí v životě _ Když lidé poznávají toho člověka , myslí sí , že je uspěšný člověk , protože může utratit moc peněz za šaty _ Naopak mají lidé odstup od toho , který nenosí modní elegantní a drahé šaty _ Na jednu stranu souhlasím s tim příslovím _ Je to pravda , že šaty v současné době vyjadřují , kterou polohu máte ve společnosti _ Nemůžeme si představit například právníka , který by pracoval u soudu a nosil tričko a rifle _ Navíc existuje mnoho profesí , ve kterých zaměstnanci musí nosit uniformy _ Kdo by věřil policistu , který by nenosil uniform ?	uspěšný	227	234		úspěšný	
4518	To přísloví můžeme slyšet nejen v České republice ale i taky v Německu například - """" Šaty dělají člověka """" znamená , že když je člověk dobře oblečený , má to lehčí v životě _ Když lidé poznávají toho člověka , myslí sí , že je uspěšný člověk , protože může utratit moc peněz za šaty _ Naopak mají lidé odstup od toho , který nenosí modní elegantní a drahé šaty _ Na jednu stranu souhlasím s tim příslovím _ Je to pravda , že šaty v současné době vyjadřují , kterou polohu máte ve společnosti _ Nemůžeme si představit například právníka , který by pracoval u soudu a nosil tričko a rifle _ Navíc existuje mnoho profesí , ve kterých zaměstnanci musí nosit uniformy _ Kdo by věřil policistu , který by nenosil uniform ?	modní	332	337		módní	
4518	To přísloví můžeme slyšet nejen v České republice ale i taky v Německu například - """" Šaty dělají člověka """" znamená , že když je člověk dobře oblečený , má to lehčí v životě _ Když lidé poznávají toho člověka , myslí sí , že je uspěšný člověk , protože může utratit moc peněz za šaty _ Naopak mají lidé odstup od toho , který nenosí modní elegantní a drahé šaty _ Na jednu stranu souhlasím s tim příslovím _ Je to pravda , že šaty v současné době vyjadřují , kterou polohu máte ve společnosti _ Nemůžeme si představit například právníka , který by pracoval u soudu a nosil tričko a rifle _ Navíc existuje mnoho profesí , ve kterých zaměstnanci musí nosit uniformy _ Kdo by věřil policistu , který by nenosil uniform ?	tim	391	394		tím	
4519	Ale na druhou stranu nesouhlasím s tím , že jenom šaty dělají člověka _ Je to síce pravda , že všichni soudíme někoho na první pohled _ Ale velmi často musíme změnit naš první dojem , když poznáváme lepší toho člověka _ Nakonec bych chtěla řict , že ve Francii to přísloví neexistuje _ Naopak říkáme , že šaty nedělají člověka , i když je Francie znamá jako kralovství mody .	síce	78	82		sice	
4519	Ale na druhou stranu nesouhlasím s tím , že jenom šaty dělají člověka _ Je to síce pravda , že všichni soudíme někoho na první pohled _ Ale velmi často musíme změnit naš první dojem , když poznáváme lepší toho člověka _ Nakonec bych chtěla řict , že ve Francii to přísloví neexistuje _ Naopak říkáme , že šaty nedělají člověka , i když je Francie znamá jako kralovství mody .	naš	166	169		náš	
