	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_corrections
2023	E cosi è previsto che andro a Città X .	andro	22	27	andrà	andrò	n	['Andro', 'Andrò', 'andrò', 'Adro', 'Andrà', 'André', 'Andò', 'Anidro', 'Antro', 'Anuro', 'Indro', 'Sandro', 'andrà', 'andò', 'anidro', 'antro', 'anuro', 'Acaro', 'Acero', 'Acoro', 'Acro', 'Addio', 'Adiro', 'Adirò', 'Adoro', 'Adorò', 'Aedo', 'Aero', 'Aerò', 'Agirò', 'Agro', 'Aido', 'Aldo', 'Alerò', 'Altro', 'Amaro', 'Amerò', 'Ancoro', 'Ancorò', 'Andai', 'Andalo', 'Andar', 'Andare', 'Andarlo', 'Andato', 'Andavo', 'Ande', 'Andino', 'Andito', 'Andora', 'Andorno', 'Andrai', 'Andrano', 'Andrea', 'Andrei', 'Andremo', 'Andria', 'Androne', 'Anelo', 'Anelò', 'Aneto', 'Anfo', 'Angiò', 'Anglo', 'Angri', 'Anidra', 'Animo', 'Animò', 'Anno', 'Annuo', 'Ano', 'Anodo', 'Anserò', 'Anso', 'Ansò', 'Anteo', 'Antero', 'Anzio', 'Apiro', 'Apro', 'Arderò', 'Ardirò', 'Ardo', 'Arduo', 'Arerò', 'Aro', 'Arò', 'Aspro', 'Astro', 'Audio', 'Auro', 'Avaro', 'Averò', 'Avrò', 'Azero', 'Canaro', 'Candio', 'Condrò', 'Enduro', 'Entro', 'Entrò', 'Evandro', 'Fedro', 'Idro', 'Indio', 'Indirò', 'Indo', 'Indoro', 'Indorò', 'Leandro', 'Nando', 'Neandro', 'Onero', 'Onerò', 'Oniro', 'Onoro', 'Onorò', 'Pedro', 'Sandra', 'Unirò', 'acaro', 'acero', 'acoro', 'acro', 'addio', 'adiro', 'adirò', 'adoro', 'adorò', 'aedo', 'aero', 'aerò', 'agirò', 'agro', 'alerò', 'altro', 'amaro', 'amerò', 'ancor', 'ancoro', 'ancorò', 'andai', 'andar', 'andare', 'andarlo', 'andato', 'andavo', 'andino', 'andito', 'andrai', 'andrei', 'andremo', 'androne', 'androni', 'anelo', 'anelò', 'aneto', 'anglo', 'anidra', 'anidre', 'anidri', 'animo', 'animò', 'anno', 'annuo', 'ano', 'anodo', 'anserò', 'anso', 'ansò', 'antri', 'anuri', 'apro', 'arderò', 'ardirò', 'ardo', 'arduo', 'arerò', 'aro', 'arò', 'aspro', 'astro', 'audio', 'auro', 'avaro', 'averò', 'avrò', 'azero', 'bandirò', 'bando', 'cadrò', 'cancro', 'candirò', 'cando', 'canoro', 'cedro', 'danaro', 'dando', 'endo', 'enduro', 'entro', 'entrò', 'fodro', 'godrò', 'idro', 'indio', 'indirò', 'indoro', 'indorò', 'ladro', 'manderò', 'mando', 'mandò', 'meandro', 'nardo', 'narro', 'narrò', 'nero', 'onero', 'onerò', 'oniro', 'onoro', 'onorò', 'pandoro', 'panduro', 'panerò', 'riandrò', 'sanerò', 'sidro', 'tanaro', 'unirò', 'vedrò', 'Android']
2024	Ma mi piace molto i perche ci sono sempre progetti interessanti in tutta la svizzera .	perche	20	26	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché', 'per che']
2025	Ma mi piace molto i perche ci sono sempre progetti interessanti in tutta la svizzera .	svizzera	76	84	Svizzera	Svizzera	y	[]
2026	Mia figlia ha comminciato a giocare al tennis e adesso andiamo a giocare insieme ogni lunedì .	comminciato	14	25	cominciato	cominciato	y	['cominciato']
2027	Nel mio corso ci sono molti giovanni di tutto il mondo : Mexico , Estati Uniti , Brasile ...	giovanni	28	36	giovani	giovani	y	['Giovanni', 'Giovanna', 'giovani', 'giovannei', 'giovanti', 'Gianni', 'Giovan', 'Giovannina', 'Giovannino', 'gianni', 'giocanti', 'giovaci', 'giovagli', 'giovai', 'giovali', 'giovami', 'giovando', 'giovane', 'giovanili', 'giovannea', 'giovannee', 'giovanneo', 'giovannita', 'giovanniti', 'giovano', 'giovante', 'giovarci', 'giovarli', 'giovarmi', 'giovarne', 'giovarsi', 'giovarti', 'giovarvi', 'giovasi', 'giovassi', 'giovasti', 'giovati', 'giovavi', 'gioviani', 'giovini', 'piovani']
2028	E il mio insegnante e anche simpatico , si chiama Giuseppe e ha 20 anni .	e	20	21	è	è	y	[]
2029	Se volete , fate un salto da me! Mi piacerebbe molto riverdervi Un abraccio Maria	abraccio	67	75	abbraccio	abbraccio	y	['Abbraccio', 'Abbracciò', 'abbraccio', 'abbracciò', 'braccio', 'bracciò', 'sbraccio', 'sbracciò', 'a braccio']
2030	Come stai , é come stanno i tuoi ?	é	12	13	e	e	y	['e', 'è']
2031	Senti , io penso a andare a trovarti , per vedere la tua cittá famosa .	cittá	57	62	città	città	y	['città', 'bitta', 'cinta', 'cista', 'cita', 'citata', 'cotta', 'ditta', 'fitta', 'gitta', 'pitta', 'ritta', 'vitta', 'zitta']
2032	Ma é famoso da vero ?	é	3	4	è	è	y	['e', 'è']
2033	Che cosa si puó fare da sera ?	puó	12	15	può	può	y	['può', 'Po', 'duo', 'pio', 'po', 'pro', 'pub', 'puoi', 'pupo', 'pur', 'puro', 'pus', 'quo', 'suo', 'tuo']
2034	Andró al 7 agosto , non lo so quanto tempo posso stare .	Andró	0	5	Andrò	Andrò	y	['Andro', 'Andrò', 'Adro', 'Andrà', 'André', 'Andò', 'Anidro', 'Antro', 'Anuro', 'Indro', 'Sandro']
2035	Come va li , c' e una ferma di metropolitana qua vicino ?	li	8	10	la	lì	n	[]
2036	Come va li , c' e una ferma di metropolitana qua vicino ?	e	16	17	è	è	y	[]
2037	Il mio albergho à vicino alla Monumento X .	albergho	7	15	albergo	albergo	y	['Alberghi', 'Albergo', 'Albergò', 'alberghi', 'albergo', 'albergò']
2038	Ci incontraremo la per cenare insieme .	la	16	18	ma	là	n	[]
2039	C' é una possibilità mi prendi del binario ?	é	3	4	È	è	n	['e', 'è']
2040	Perché con la tua macchina é molto comodo arriviamo a casa tua .	é	27	28	è	è	y	['e', 'è']
2041	Tu non scritto com' é la tua cittá !	é	20	21	e	è	n	['e', 'è']
2042	Tu non scritto com' é la tua cittá !	cittá	29	34	città	città	y	['città', 'bitta', 'cinta', 'cista', 'cita', 'citata', 'cotta', 'ditta', 'fitta', 'gitta', 'pitta', 'ritta', 'vitta', 'zitta']
2043	Ma nel un' articolo ho visto stato scritto c' é un bello teatro a Città X .	un'	7	10	un	un	y	[]
2044	Ma nel un' articolo ho visto stato scritto c' é un bello teatro a Città X .	é	46	47	è	è	y	['e', 'è']
2045	Barbara , lei ha 22 anni e viene da germania .	germania	36	44	Germania	Germania	y	['Germania', 'germana', 'germani', 'germanica', 'germanio', 'germani a', 'Birmania', 'Ermanna', 'Erminia', 'Verbania', 'gemmaria', 'geomanzia', 'gerani', 'geranio', 'germane', 'germanici', 'germanico', 'germanista', 'germanizza', 'germano', 'germina', 'germinai', 'germini', 'germolia', 'geromanzia', 'permana', 'permanga', 'permani', 'permanila']
2046	Peter , lui ha 23 anni e viene da svizzera e io .	svizzera	34	42	Svizzera	Svizzera	y	[]
2047	Ho imparato gia un po' di parlare l' italiano .	gia	12	15	già	già	y	['già', 'Aia', 'Eia', 'GIP', 'Gian', 'Gina', 'Lia', 'aia', 'dia', 'eia', 'gai', 'gaia', 'giga', 'gin', 'gioa', 'gira', 'gita', 'giù', 'glia', 'mia', 'pia', 'ria', 'sia', 'via', 'zia', 'CIA', 'GIF', 'Kia']
2048	Lei è molto competenta è simpatica .	è	23	24	e	e	y	[]
2049	Le lezione sono interessante perché l' insegnante parla non solo della grammatica ma anché della cultura italiana .	anché	85	90	anche	anche	y	['anche', 'Anch', 'Archè', 'alche', 'ance', 'anch', 'arche', 'archè', 'banche', 'manche', 'panche', 'tanche', 'zanche']
2050	Doppo le lezione , la sera , vado mangiare con i nuovi amici italiani .	Doppo	0	5	Dopo	Dopo	y	['Coppo', 'Dopo', 'Doppi', 'Doppio', 'Doppiò', 'Dopò', 'Poppo', 'Poppò', 'Zoppo']
2051	Andiamo anché spesso al mare ou facciamo un giro con la bicicletta .	anché	8	13	anche	anche	y	['anche', 'Anch', 'Archè', 'alche', 'ance', 'anch', 'arche', 'archè', 'banche', 'manche', 'panche', 'tanche', 'zanche']
2052	Andiamo anché spesso al mare ou facciamo un giro con la bicicletta .	ou	29	31	o	o	y	['EU', 'Lu', 'ONU', 'Ok', 'fu', 'o', 'oc', 'od', 'oh', 'ok', 'on', 'op', 'or', 'out', 'su', 'tu', 'u', 'o u']
2053	Nel pomeriggio faccio i compiti sulla terrazza di un caffé , dopo faccio passegiatte in questa bella città , vado anché in musei .	caffé	53	58	caffè	caffè	y	['caffè', 'coffe', 'gaffe', 'raffe', 'zaffe']
2054	Nel pomeriggio faccio i compiti sulla terrazza di un caffé , dopo faccio passegiatte in questa bella città , vado anché in musei .	anché	114	119	anche	anche	y	['anche', 'Anch', 'Archè', 'alche', 'ance', 'anch', 'arche', 'archè', 'banche', 'manche', 'panche', 'tanche', 'zanche']
2055	Allora ci vediamo in settembre a Città X , così posso racontarti la mia esperienza .	racontarti	54	64	raccontarti	raccontarti	y	['raccontarti', 'ricontarti']
2056	La pasta con i salse diversi sono delicioso .	delicioso	34	43	deliziosi	delizioso	n	['delizioso']
2057	Nel corso c' è una buona atmosfera perché sono con gente que arrivanno de tutto il mondo .	que	57	60	qui	che	n	['UE', 'bue', 'due', 'eque', 'qua', 'quei', 'quel', 'qui', 'quo', 'sue', 'tue']
2058	3 Persone sono del Inghilterra , 2 delle USA , 3 Persone di Città Z et una di Città W.	Persone	2	9	persone	persone	y	[]
2059	3 Persone sono del Inghilterra , 2 delle USA , 3 Persone di Città Z et una di Città W.	Persone	49	56	persone	persone	y	[]
2060	Quando non abbiamo lezione , faggiamo tante cose insieme , andare al mare , mangare in pizzeria , andare in cinema , andare in montagna , fare delle passeggiate .	faggiamo	29	37	fuggiamo	facciamo	n	['foggiamo', 'fuggiamo', 'raggiamo', 'saggiamo', 'faggi amo']
2061	Quando non abbiamo lezione , faggiamo tante cose insieme , andare al mare , mangare in pizzeria , andare in cinema , andare in montagna , fare delle passeggiate .	mangare	76	83	mangiare	mangiare	y	['mancare', 'mandare', 'mangiare', 'vangare', 'man gare', 'manga re']
2062	Qualce volta , vado in calcio .	Qualce	0	6	Qualche	Qualche	y	['Qualche', 'Quale', 'Qual ce']
2063	Non abbiamo piu nessun contate con lei .	piu	12	15	più	più	y	['più', 'PIL', 'giù', 'pi', 'pia', 'pie', 'pii', 'pio', 'piè', 'pi u']
2064	Arrivo lunedi prossima alle 14.00 a Città X e alle 15.00 00 a tua casa .	lunedi	7	13	Lunedì	lunedì	n	['lunedì', 'lune di']
2065	Martedi , io vuole visitare Città X perche in un altro lettera tu scritto , Città X e una interessante città .	Martedi	0	7	Martedì	Martedì	y	['Martedì', 'Mar tedi', 'Marte di']
2066	Martedi , io vuole visitare Città X perche in un altro lettera tu scritto , Città X e una interessante città .	perche	36	42	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché', 'per che']
2067	Martedi , io vuole visitare Città X perche in un altro lettera tu scritto , Città X e una interessante città .	e	84	85	è	è	y	[]
2068	Sempre sole , niente nouvolosa , io penso una bella cosa per fare vacance .	vacance	66	73	vacanze	vacanze	y	['vacane', 'vacante', 'vacanze']
2069	Abbiamo ascoltato il tuo papa e in ospedale , speriamo niente di grave .	e	30	31	e	è	n	[]
2070	Io e mia ragazza arrivare , prossima settimana a lunedi .	lunedi	49	55	lunedì	lunedi	n	['lunedì', 'lune di']
2071	Non conosco Città X la citta a cui tu abiti .	citta	23	28	città	città	y	['città', 'bitta', 'cinta', 'cista', 'cita', 'citata', 'cotta', 'ditta', 'fitta', 'gitta', 'pitta', 'ritta', 'vitta', 'zitta']
2072	C' e un theatro o un cinema a Città X ?	e	3	4	È	è	n	[]
2073	C' e un theatro o un cinema a Città X ?	theatro	8	15	teatro	teatro	y	['teatro']
2074	Spero che la tua familia anche sta bene .	familia	17	24	famiglia	famiglia	y	['famiglia']
2075	Sono certa che c' é un sacco di cose da fare insieme , per esempio andare in discoteca .	é	18	19	è	è	y	['e', 'è']
2076	C' è un parccheggio vicino a casa tua ?	parccheggio	8	19	parcheggio	parcheggio	y	['parcheggio', 'parcheggiò']
2077	C' è un cinema alla tua citta , vero ?	citta	24	29	città	città	y	['città', 'bitta', 'cinta', 'cista', 'cita', 'citata', 'cotta', 'ditta', 'fitta', 'gitta', 'pitta', 'ritta', 'vitta', 'zitta']
2078	(attrazioni , i genti ... ) ? 2 . come arrivo a casa tua (quale treno / autobus devo prendere , tuo indirizzo ... ) 3 . cosa possiamo fare la sera (cinema , theatro , spettaccoli famosi ... ) ?	theatro	157	164	teatro	teatro	y	['teatro']
2079	I miei vaganze commincera le 22 settembre e potrei rimanere una settimana a casa tua .	vaganze	7	14	vacanze	vacanze	y	['vacanze', 'vagane', 'vagante', 'vaganza', 'va ganze']
2080	I miei vaganze commincera le 22 settembre e potrei rimanere una settimana a casa tua .	commincera	15	25	comincerà	comincerà	y	['comincerà', 'comminerà']
2081	E possibile ?	E	0	1	E	È	n	[]
2082	Mi piacerebbe andare in teatro e ti invitero cenare in un ristorante Piemontese .	invitero	36	44	inviterò	inviterò	y	['Inviterò', 'inviterò', 'Inciterò', 'Invierò', 'Inviterà', 'inciterò', 'invierò', 'inviterà', 'rinviterò']
2083	Mi piacerebbe andare in teatro e ti invitero cenare in un ristorante Piemontese .	Piemontese	69	79	Piemonte	piemontese	n	[]
2084	Allora , ti pregho di scrivermi presto .	pregho	12	18	prego	prego	y	['preghi', 'pregio', 'pregiò', 'pregno', 'prego', 'pregò']
2085	E facile di trovare la tua casa ?	E	0	1	E	È	n	[]
2086	Come va tua familia ?	familia	12	19	famiglia	famiglia	y	['famiglia']
2087	Spero que va bene .	que	6	9	Qui	che	n	['UE', 'bue', 'due', 'eque', 'qua', 'quei', 'quel', 'qui', 'quo', 'sue', 'tue']
2088	Posso venire lunedi e stare fino a mercoledi ?	lunedi	13	19	lunedì	lunedì	y	['lunedì', 'lune di']
2089	Posso venire lunedi e stare fino a mercoledi ?	mercoledi	35	44	mercoledì	mercoledì	y	['mercoledì']
2090	Va bene cosi per te ?	cosi	8	12	così	così	y	[]
2091	Tanti salutti Michele	salutti	6	13	Saluti	saluti	n	['salotti', 'salutai', 'salutati', 'saluti', 'sa lutti']
2092	CARI SALUTI È TOPO !	È	12	13	è	E	n	[]
2093	CARI SALUTI È TOPO !	TOPO	14	18	topo	DOPO	n	[]
2094	Io devo anche imparare a parlare d' italia .	italia	36	42	Italia	Italia	y	['Italia', 'Itala', 'Italica', 'Vitalia', 'itali', 'italica', 'itali a', 'Alia', 'Amalia', 'Aralia', 'Atala', 'Atelia', 'Idalina', 'Idalio', 'Ilaria', 'Inala', 'Inalai', 'Inali', 'Intaglia', 'Isaia', 'Istalla', 'Itaca', 'Italiana', 'Italiano', 'Italico', 'Italiota', 'Italo', 'Natalia', 'Otalgia', 'Otaria', 'Otilia', 'Stabia', 'Stalin', 'Tania', 'Vitalina', 'aralia', 'atelia', 'balia', 'calia', 'citala', 'citali', 'dalia', 'ditali', 'ftalica', 'ialina', 'idalina', 'idalio', 'inala', 'inalai', 'inali', 'intaglia', 'istalla', 'italiana', 'italiane', 'italiani', 'italiano', 'italici', 'italico', 'italiota', 'italo', 'litania', 'malia', 'otalgia', 'otaria', 'pitali', 'ritaglia', 'stadia', 'staglia', 'staia', 'stalla', 'stallia', 'taglia', 'talea', 'tali', 'talla', 'talpa', 'tamia', 'vitalba', 'vitali', 'vitalità']
2095	I collegi sono molto simpatico .	collegi	2	9	colleghi	colleghi	y	[]
2096	La mia insegnante si ciama Giada , fa la letioni molto interessante .	ciama	21	26	chiama	chiama	y	['chiama', 'ciana', 'cima', 'riama', 'sciama', 'ci ama']
2097	La mia insegnante si ciama Giada , fa la letioni molto interessante .	letioni	41	48	lezioni	lezioni	y	['legioni', 'lesioni', 'lettoni', 'lezioni']
2098	Per parlare insieme è molto difficile per tutte è due .	è	48	49	e	e	y	[]
2099	Quando voui sto due giorni a casa tua .	voui	7	11	Voi	vuoi	n	['voci', 'voi', 'voli', 'voti', 'vuoi']
2100	Com' è stai ?	Com'	0	4	Como	Come	n	[]
2101	Com' è stai ?	è	5	6	o	Come	n	[]
2102	Raccontami un po di Città X , e davvero così magica com' è dicono tutti ?	po	14	16	po	po'	n	[]
2103	Raccontami un po di Città X , e davvero così magica com' è dicono tutti ?	e	30	31	è	è	y	[]
2104	Raccontami un po di Città X , e davvero così magica com' è dicono tutti ?	com'	52	56	come	come	y	[]
2105	Raccontami un po di Città X , e davvero così magica com' è dicono tutti ?	è	57	58	e	come	n	[]
2106	Io vorrei venire con la macchina ma Città X e grande , come ci arrivo a casa tua ?	e	44	45	è	è	y	[]
2107	Stasera vogliamo mangiare dei specialità in un ristaurante .	ristaurante	47	58	ristorante	ristorante	y	['restaurante']
2108	Troviamo che Città X è una bella cità .	cità	33	37	città	città	y	['cita', 'Cina', 'Rita', 'Zita', 'ciba', 'cima', 'cinta', 'cista', 'citai', 'citar', 'citi', 'cito', 'città', 'city', 'citò', 'dita', 'gita', 'lita', 'pita', 'sita', 'vita', 'CIA']
2109	Frequentiamo il corso ogni giorno , studiamo circa 5 - 7 ore dal lunedi al venerdi .	lunedi	65	71	lunedì	lunedì	y	['lunedì', 'lune di']
2110	Frequentiamo il corso ogni giorno , studiamo circa 5 - 7 ore dal lunedi al venerdi .	venerdi	75	82	venerdì	venerdì	y	['venerdì', 'venerai', 'venerei', 'veneri']
2111	Un baccione Vi abbracciamo Maria & Michele	baccione	3	11	bacione	bacione	y	['bacione', 'faccione']
2112	Carrisimi , Finalmente sono in Città X e sta facendo un corso di italiano .	Carrisimi	0	9	Carissimi	Carissimi	y	['Arridimi', 'Arrisemi', 'Barritimi', 'Carismi', 'Carissimi', 'Carpiscimi', 'Carristi', 'Carsismi', 'Garritimi']
2113	Nel corso e anche Maria , la mia amica con lavoro .	e	10	11	è	è	y	[]
2114	Quando non c' e lezione , passeggiamo , visitiamo Città X e mangiamo buon piatti .	e	14	15	è	è	y	[]
2115	Vorrei conoscere anche la storia dell' Italia e sopratutto la gente .	sopratutto	48	58	soprattutto	soprattutto	y	[]
2116	La nostra insegnante é giovane , alta ed elegante saggia .	é	21	22	è	è	y	['e', 'è']
2117	Quando non c' era lezione abbiamo il tempo libero , andarramo spesso al cinema a teatro in bibliodeca .	bibliodeca	91	101	biblioteca	biblioteca	y	['biblioteca']
2118	Perche non venite a trovarmi ?	Perche	0	6	Perché	Perché	y	['Perché', 'Parche', 'Pecche', 'Pesche', 'Petche', 'Porche', 'Purché', 'Per che']
2119	Studiamo qui la lingua Italiana La nostra gruppa ha 10 persone , tutti stranieri .	Italiana	23	31	italiana	italiana	y	[]
2120	La nostra insieniante sei Italiana Si chiama Maria , abita a Città X .	Italiana	26	34	italiana	italiana	y	[]
2121	Studiamo l' italiano dalle 17 alle 20 ore ogni lunedi .	lunedi	47	53	lunedì	lunedì	y	['lunedì', 'lune di']
2122	Fammi sapere quando possiamo vederci Un abbraccio e baccio Michele	baccio	52	58	bacio	bacio	y	['Baccio', 'bacchio', 'bacchiò', 'bacco', 'bacio', 'baciò', 'boccio', 'bocciò', 'braccio', 'bracciò', 'buccio', 'caccio', 'cacciò', 'faccio', 'laccio', 'saccio', 'taccio', 'tacciò', 'Accia', 'Ajaccio', 'Ascio', 'Asciò', 'Baceno', 'Barcis', 'Barzio', 'Basicò', 'Ciccio', 'Dacio', 'Duccio', 'Guccio', 'Omaccio', 'accia', 'ascio', 'asciò', 'bacaci', 'bacai', 'bacalo', 'bacano', 'bacato', 'bacavo', 'bacca', 'baccano', 'bacche', 'baccheo', 'bacchi', 'bacchia', 'bacchico', 'bacchino', 'bacerò', 'bachi', 'bachino', 'baci', 'bacia', 'bacie', 'bacino', 'baco', 'bacolo', 'bacucco', 'baculo', 'bacò', 'baglio', 'baio', 'banco', 'bangio', 'barbio', 'barceo', 'barco', 'barico', 'bario', 'baroccio', 'basco', 'basico', 'batocio', 'beccaio', 'becco', 'beccò', 'bercio', 'berciò', 'biacco', 'biscio', 'bocci', 'boccia', 'boccino', 'bracci', 'braccia', 'braccino', 'bracco', 'braccò', 'broccio', 'brucio', 'bruciò', 'buccia', 'buccino', 'buccinò', 'cacchio', 'cacci', 'caccia', 'caccino', 'cacciù', 'cacio', 'calcio', 'calciò', 'cascio', 'coccio', 'cuccio', 'cucciò', 'dacci', 'dacico', 'facci', 'faccia', 'faccino', 'falcio', 'falciò', 'fascio', 'fasciò', 'gancio', 'giaccio', 'goccio', 'gocciò', 'lacci', 'laccia', 'lacco', 'laccò', 'lancio', 'lanciò', 'lascio', 'lasciò', 'leccio', 'liccio', 'luccio', 'macchio', 'macchiò', 'marcio', 'marciò', 'moccio', 'noccio', 'omaccio', 'pacco', 'piaccio', 'racco', 'raccò', 'rachio', 'rancio', 'riccio', 'sacco', 'sboccio', 'sbocciò', 'sbraccio', 'sbracciò', 'sbuccio', 'sbucciò', 'scaccio', 'scacciò', 'sfaccio', 'slaccio', 'slacciò', 'spaccio', 'spacciò', 'staccio', 'stacciò', 'succio', 'succiò', 'tacci', 'taccia', 'taccino', 'tacco', 'traccio', 'tracciò', 'vaccaio', 'vacci', 'vaccino', 'vaccinò']
2123	Quando non c' é lezione passo il tempo in modo attivo ; faccio i passegiate e trovo i miei nuovi amici italiano .	é	14	15	è	è	y	['e', 'è']
2124	Magari puoi venire à prendermi colla tua macchina ?	à	19	20	a	a	y	['a']
2125	Mandami un messagio se verrai incontrarmi all' aeroporto !	messagio	11	19	messaggio	messaggio	y	['messaggio']
2126	Avrei una gran volia di andare a trovarti .	volia	15	20	voglia	voglia	y	['Golia', 'Olia', 'Volla', 'olia', 'velia', 'vocia', 'voglia', 'voilà', 'vola', 'volai', 'volga', 'voli', 'volila', 'volpa', 'volta', 'v olia', 'voli a']
2127	Dalla stazione devo prendere la prima a destra fino alla fermata dell' autobus o forse e meglio andare in metro ?	e	87	88	è	è	y	[]
2128	Penso que ritorno in Svizzera al 27 Novembre la mattina , va bene cosi ?	Novembre	36	44	novembre	novembre	y	[]
