	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_corrections
5175	13.03.12 Liebe Julia , Ich möchte eine hilfe von dich frgen .	Ich	23	26	Ich	ich	n	[]
5176	13.03.12 Liebe Julia , Ich möchte eine hilfe von dich frgen .	hilfe	39	44	Hilfe	Hilfe	y	['Hilfe', 'hilft', 'helfe', 'hilf', 'Sylphe', 'hieve', 'hälfe', 'holte', 'Filme', 'half', 'helfen', 'Chile', 'halbe', 'helle', 'tiefe', 'halfen', 'milde', 'wilde', 'Pilze']
5177	13.03.12 Liebe Julia , Ich möchte eine hilfe von dich frgen .	frgen	54	59	fragen	fragen	y	['fragen', 'fügen', 'vagen', 'fegen', 'argen', 'fachen', 'Archen', 'fugen', 'faken', 'gegen', 'wegen', 'frei', 'frühen', 'tragen', 'Arten', 'folgen', 'freien', 'lagen', 'zogen', 'Augen']
5178	aber leider ich kann .	aber	0	4	Aber	Aber	y	['Aber']
5179	nicht fahren , weil ich andere termin mit meinen Artz habe .	termin	31	37	Termine	Termin	n	['Termin', 'vermin', 'deren', 'Berlin', 'darin', 'Verein', 'dein', 'Armin', 'herein', 'Hermine', 'Heroin', 'Herrin', 'Merlin', 'Termine', 'derben', 'drin', 'Fermi', 'terminal', 'vermint']
5180	nicht fahren , weil ich andere termin mit meinen Artz habe .	Artz	49	53	Arzt	Arzt	y	['Art', 'Orts', 'Arzt', 'Arte', 'Amts', 'Hartz', 'Ares', 'Akts', 'Ort', 'Acts', 'Alte', 'Aids', 'Groß', 'Aras', 'Trotz', 'Arms', 'Sitz', 'Alt', 'Erde']
5181	weil ich Zug fahrkarte habe .	Zug	9	12	Zug	Zugfahrkarte	n	[]
5182	weil ich Zug fahrkarte habe .	fahrkarte	13	22	markante	Zugfahrkarte	n	['Fahrkarte', 'fahr Karte', 'Fahrgäste', 'fahr-arte', 'Fahrkarten', 'Barkarte', 'fahrbare', 'Fahr-arte', 'Wahlkarte', 'fahrt-arte', 'Bahnkarte', 'Zahlkarte', 'fahrbarste']
5183	Ich denke du hast frei am Wockenende .	Wockenende	26	36	wohnende	Wochenende	n	['Wochenende', 'Wochenenden', 'Vorgehende', 'Vorgelände', 'Beckenende', 'Wochenendes', 'Vorgebende', 'Wickelende', 'Wochenwende', 'Wohngelände']
5184	Ich warte auf deine antwort .	antwort	20	27	Antwort	Antwort	y	['Antwort', 'Antiort', 'antworte', 'Endwort', 'antwortet', 'antworten', 'Endwert', 'Endwirt', 'Unwort', 'androht', 'Artwort', 'Bantuwort', 'Dankwort', 'Ganzwort', 'Gastwort', 'Langwort', 'Ostwort', 'androhst']
5185	Ich habe ein shenken für dich .	shenken	13	20	Senken	Geschenk	n	['senken', 'schenken', 'zwängen', 'stänken', 'denken', 'schicken', 'steigen', 'stärken', 'zehnten', 'Chancen', 'lenken', 'sanken', 'senden', 'sinken', 'stecken', 'zwangen', 'zwingen', 'drängen', 'schenkten', 'spenden']
5186	Ich habe eine fahrkarte für einen wochenendausflug gekauft .	fahrkarte	14	23	markante	Fahrkarte	n	['Fahrkarte', 'fahr Karte', 'Fahrgäste', 'fahr-arte', 'Fahrkarten', 'Barkarte', 'fahrbare', 'Fahr-arte', 'Wahlkarte', 'fahrt-arte', 'Bahnkarte', 'Zahlkarte', 'fahrbarste']
5187	Ich habe eine fahrkarte für einen wochenendausflug gekauft .	wochenendausflug	34	50	wochenlang	Wochenendausflug	n	['Wochenendausflug', 'Wochenendausflugs', 'Wochenendausflüge', 'Lagenendausflug', 'Höhenendausflug', 'Augenendausflug', 'Küchenendausflug', 'Aschenendausflug', 'Eichenendausflug', 'Fugenendausflug', 'Algenendausflug', 'Lügenendausflug', 'Bogenendausflug', 'Knochenendausflug', 'Vogelendausflug', 'Magenendausflug', 'Kuchenendausflug', 'Buchenendausflug', 'Eigenendausflug', 'Gegenendausflug']
5188	Leider Ich habe andare Termin mit mein chef .	Ich	7	10	Ich	ich	n	[]
5189	Leider Ich habe andare Termin mit mein chef .	andare	16	22	andere	andere	y	['andere', 'andre', 'Kandare', 'andaure', 'antaue', 'antäte', 'ändere', 'ändre', 'anderem', 'anderen', 'anderer', 'anders', 'anderes', 'untere', 'antike', 'antrat', 'Mandate', 'andern', 'Altäre', 'ante']
5190	Leider Ich habe andare Termin mit mein chef .	chef	39	43	Chef	Chef	y	['Chef', 'geht', 'gehe', 'gen', 'geh', 'gäb', 'zwei', 'gab', 'gut', 'eher', 'gehen', 'her', 'zehn', 'ehe', 'gar', 'lief', 'schuf', 'tief', 'gelb']
5191	Kannst du fahren nach Berlin am neste Wochenende .	neste	32	37	beste	nächste	n	['beste', 'feste', 'Reste', 'Gäste', 'nette', 'neuste', 'Weste', 'nähte', 'teste', 'neide', 'nieste', 'Feste', 'Geste', 'käste', 'mäste', 'niste', 'näsle', 'nässte', 'heute']
5192	Julia forgesest du nicht .	forgesest	6	15	forderst	vergisst	n	['vergäßest', 'vorgäbest', 'vorläsest', 'vorsäßest', 'vorlesest', 'vorgelegt', 'vorgesetzt', 'vorgezeigt', 'vergesst', 'vergasest', 'vergaßest', 'vergäbest', 'vergäßet', 'vermäßest', 'verwesest', 'volläßest', 'vorgebend', 'vorgehend', 'vorgehst', 'vorgelebt']
5193	Liebe Julia , 13.03.2012 Letzte monad habe ich ein plan gemacht nach Polen fahren , und habe ich mein ticket schon gekauft .	monad	32	37	Monat	Monat	y	['Monat', 'sonst', 'Monate', 'Donau', 'Konrad', 'Senat', 'Conrad', 'Donald', 'Mond', 'Ronald', 'Honda', 'Jonas', 'Monats', 'Banat', 'Monet', 'Sonate', 'Jona', 'könnt', 'tonal', 'Ornat']
5194	Liebe Julia , 13.03.2012 Letzte monad habe ich ein plan gemacht nach Polen fahren , und habe ich mein ticket schon gekauft .	plan	51	55	Plan	Plan	y	[]
5195	Liebe Julia , 13.03.2012 Letzte monad habe ich ein plan gemacht nach Polen fahren , und habe ich mein ticket schon gekauft .	ticket	102	108	Ticket	Ticket	y	['Ticket', 'dicken', 'dicke', 'dicker', 'dickes', 'dickem', 'tickt', 'ticken', 'dickest', 'dickst', 'dickt', 'dickte', 'dicktet', 'ticke', 'tickst', 'tickte', 'ticktet', 'direkt', 'dicht']
5196	Das sollte am näechste wochenende , am Samstag um 10.00 aus Stadt X nach Stadt Y. Leider muss ich meine plan zu wecseln weil ich werde sehr beschäftig sein ; werde ich ein termin mit meinem Direktor haben .	näechste	14	22	nächsten	nächste	n	['nächste', 'geächzte', 'nächsten', 'längste', 'sechste', 'nächster', 'nächstes', 'neigte', 'nächst', 'reichste', 'Hengste', 'nächstem', 'Geächze', 'Seekiste', 'Seeküste', 'Teekiste', 'feigste', 'feschste', 'frechste', 'geeggte']
5197	Das sollte am näechste wochenende , am Samstag um 10.00 aus Stadt X nach Stadt Y. Leider muss ich meine plan zu wecseln weil ich werde sehr beschäftig sein ; werde ich ein termin mit meinem Direktor haben .	wochenende	23	33	wachsende	Wochenende	n	['Wochenende', 'Bogenende', 'Wochenenden', 'Lagenende', 'wohnende', 'Höhenende', 'Wagenende', 'Augenende', 'Wochenendes', 'Küchenende', 'Bogenenden', 'Aschenende', 'Zoogelände', 'Eichenende', 'Bogenendes', 'Fugenende', 'Knochenende', 'Algenende', 'Lügenende', 'Wochenwende']
5198	Das sollte am näechste wochenende , am Samstag um 10.00 aus Stadt X nach Stadt Y. Leider muss ich meine plan zu wecseln weil ich werde sehr beschäftig sein ; werde ich ein termin mit meinem Direktor haben .	plan	104	108	Plan	Plan	y	[]
5199	Das sollte am näechste wochenende , am Samstag um 10.00 aus Stadt X nach Stadt Y. Leider muss ich meine plan zu wecseln weil ich werde sehr beschäftig sein ; werde ich ein termin mit meinem Direktor haben .	wecseln	112	119	wechseln	wechseln	y	['wechseln', 'weisen', 'weißen', 'wechselt', 'Geiseln', 'wecken', 'fesseln', 'wechselnd', 'wessen', 'wurzeln', 'lächeln', 'wickeln', 'wälzen', 'Sesseln', 'geißeln', 'meißeln', 'rätseln', 'wackeln', 'Keksen', 'hecheln']
5200	Das sollte am näechste wochenende , am Samstag um 10.00 aus Stadt X nach Stadt Y. Leider muss ich meine plan zu wecseln weil ich werde sehr beschäftig sein ; werde ich ein termin mit meinem Direktor haben .	beschäftig	140	150	beschäftigt	beschäftigt	y	['beschäftigt', 'beschäftige', 'geschäftig', 'beschäftigte', 'beschäftigen', 'geschäftige', 'beschuldig', 'beschäftigst', 'bugseitig']
5201	Das sollte am näechste wochenende , am Samstag um 10.00 aus Stadt X nach Stadt Y. Leider muss ich meine plan zu wecseln weil ich werde sehr beschäftig sein ; werde ich ein termin mit meinem Direktor haben .	termin	172	178	Termin	Termin	y	['Termin', 'vermin', 'deren', 'Berlin', 'darin', 'Verein', 'dein', 'Armin', 'herein', 'Hermine', 'Heroin', 'Herrin', 'Merlin', 'Termine', 'derben', 'drin', 'Fermi', 'terminal', 'vermint']
5202	Wolltest du mein fahrkarte abholen ?	fahrkarte	17	26	fahrbarer	Fahrkarte	n	['Fahrkarte', 'fahr Karte', 'Fahrgäste', 'fahr-arte', 'Fahrkarten', 'Barkarte', 'fahrbare', 'Fahr-arte', 'Wahlkarte', 'fahrt-arte', 'Bahnkarte', 'Zahlkarte', 'fahrbarste']
5203	Die Angaben auf das Verkehrsmittel findest du zusätzlich mit email .	email	61	66	Email	E-Mail	n	['E-Mail']
5204	weil ich ein termin habe möchtest du mit einem Zug Fahrkarte .	termin	13	19	Termin	Termin	y	['Termin', 'vermin', 'deren', 'Berlin', 'darin', 'Verein', 'dein', 'Armin', 'herein', 'Hermine', 'Heroin', 'Herrin', 'Merlin', 'Termine', 'derben', 'drin', 'Fermi', 'terminal', 'vermint']
5205	weil ich ein termin habe möchtest du mit einem Zug Fahrkarte .	Zug	47	50	Zug	Zugfahrkarte	n	[]
5206	weil ich ein termin habe möchtest du mit einem Zug Fahrkarte .	Fahrkarte	51	60	Fabrikate	Zugfahrkarte	n	[]
5207	Antwortest Schnell bitte !!	Schnell	11	18	schnell	schnell	y	[]
5208	Bist bald Dein Freund Tobias	Bist	0	4	Ist	Bis	n	[]
5209	Ich habe gehört , dass du einen Wochen endeausflug fahrkarten haben wollen .	Wochen	32	38	Woche	Wochenendausflugsfahrkarte	n	[]
5210	Ich habe gehört , dass du einen Wochen endeausflug fahrkarten haben wollen .	endeausflug	39	50	Ausflug	Wochenendausflugsfahrkarte	n	['ende Ausflug', 'Badeausflug', 'Endhausflug', 'Sendehausflug', 'Unterausflug']
5211	Ich habe gehört , dass du einen Wochen endeausflug fahrkarten haben wollen .	fahrkarten	51	61	fahrbaren	Wochenendausflugsfahrkarte	n	['Fahrkarten', 'fahr Karten', 'Fahrgästen', 'fahr-arten', 'Fahrkarte', 'Parkarten', 'fahrbaren', 'Fahrtarten', 'Lehrgarten', 'Wahlkarten', 'Barkarten', 'Zahlkarten', 'Fahrarten', 'Bahnkarten', 'Fahr-arten', 'fahrt-arten', 'fahrbarsten']
5212	Aber ich muss kommen den montag eine prüfung machen .	montag	25	31	Montag	Montag	y	['Montag', 'montags', 'montan', 'Lohntag', 'Tondach', 'mondän', 'Kontakt', 'Sonntag', 'Honda', 'Montage', 'Vortag', 'mental', 'Hoftag', 'montane', 'mündig', 'mondäne', 'Hondas', 'Bondage', 'Lohntage']
5213	Aber ich muss kommen den montag eine prüfung machen .	prüfung	37	44	Prüfung	Prüfung	y	['Prüfung', 'prüfen', 'Trübung', 'profund', 'prüfend']
5214	Deswegen möchte ich die fahrkarte zu dir geben .	fahrkarte	24	33	fahrbar	Fahrkarte	n	['Fahrkarte', 'fahr Karte', 'Fahrgäste', 'fahr-arte', 'Fahrkarten', 'Barkarte', 'fahrbare', 'Fahr-arte', 'Wahlkarte', 'fahrt-arte', 'Bahnkarte', 'Zahlkarte', 'fahrbarste']
5215	wann möchtest du die Fahrkarte mit nehmen ?	wann	0	4	Dann	Wann	n	['Wann']
5216	wann möchtest du die Fahrkarte mit nehmen ?	mit	31	34	mit	mitnehmen	n	[]
5217	wann möchtest du die Fahrkarte mit nehmen ?	nehmen	35	41	nehmen	mitnehmen	n	[]
5218	Und wohin möchtest du dieseam wochenende Fahren ?	dieseam	22	29	dieses	diese am	n	['diese am', 'diesem', 'diese', 'dieser', 'dieses', 'diesen', 'diesmal', 'tiefem', 'fiesem', 'miesem']
5219	Und wohin möchtest du dieseam wochenende Fahren ?	wochenende	30	40	wachsende	Wochenende	n	['Wochenende', 'Bogenende', 'Wochenenden', 'Lagenende', 'wohnende', 'Höhenende', 'Wagenende', 'Augenende', 'Wochenendes', 'Küchenende', 'Bogenenden', 'Aschenende', 'Zoogelände', 'Eichenende', 'Bogenendes', 'Fugenende', 'Knochenende', 'Algenende', 'Lügenende', 'Wochenwende']
5220	Und wohin möchtest du dieseam wochenende Fahren ?	Fahren	41	47	fahren	fahren	y	[]
5221	Hast du eine besonders platz zu hinfahren ?	platz	23	28	Platz	Platz	y	['Platz', 'Heads', 'Leads', 'Plays', 'lat.']
5222	Am Samstag und Sonnstag sind alle Museums kostenloss .	Sonnstag	15	23	Sonntag	Sonntag	y	['Sonntag', 'Wonnetag', 'Sonnentag', 'Sonntags', 'Bonustag', 'Sinustag', 'Sonntage', 'Songtag', 'Sonnst', 'Sonstig', 'Soundtag']
5223	Am Samstag und Sonnstag sind alle Museums kostenloss .	kostenloss	42	52	kostenlos	kostenlos	y	['kostenlos', 'kostenloses', 'kostenlose', 'kostenlosen', 'kostenloser', 'kostenlosem', 'kastenlos', 'kastenlose', 'kastenloses']
5224	Ich möchte in wochenenda fluzoig für Brasilien und du was macht diese wochenenda ?	wochenenda	14	24	wachsende	Wochenende	n	['Wochenende', 'Bogenende']
5225	Ich möchte in wochenenda fluzoig für Brasilien und du was macht diese wochenenda ?	fluzoig	25	32	fleißig	Flugzeug	n	['flüssig', 'flüssige', 'flächig', 'flüchtig', 'fleckig', 'flockig', 'Flüssig', 'fluffig']
5226	Ich möchte in wochenenda fluzoig für Brasilien und du was macht diese wochenenda ?	wochenenda	70	80	wohnen	Wochenende	n	['Wochenende', 'Bogenende']
5227	Hertz Grüß , Ma	Hertz	0	5	Herz	Herzliche Grüße	n	[]
5228	Hertz Grüß , Ma	Grüß	6	10	Gruß	Herzliche Grüße	n	[]
5229	Leider ich kan man nicht fahren weil ich fahre in Urlaub Ich frage meinen Freundin Julia brauchen tiket für konzert .	kan	11	14	kann	kann	y	[]
5230	Leider ich kan man nicht fahren weil ich fahre in Urlaub Ich frage meinen Freundin Julia brauchen tiket für konzert .	tiket	98	103	Ticket	Ticket	y	['dicht', 'decken', 'dicken', 'deckte', 'dicke', 'dicker', 'dickes', 'dickem', 'dockte', 'decke', 'ducken', 'tickt', 'ticken', 'Racket', 'Socket', 'Ticket', 'dackelt', 'deckelt', 'deckst', 'decktet']
5231	Leider ich kan man nicht fahren weil ich fahre in Urlaub Ich frage meinen Freundin Julia brauchen tiket für konzert .	konzert	108	115	Konzerte	Konzert	n	['Konzert', 'kontert', 'Konzept', 'Konzerte', 'Konzern', 'ganzer', 'kodiert', 'konkret', 'kopiert', 'codiert', 'Konzerts', 'konterte', 'moniert', 'sondert', 'kentert', 'kloniert', 'kontern', 'Wohnwert', 'Tonwert']
5232	und Sie sagen mir gut Konzert wurde 18 märz .	märz	39	43	Mär	März	n	[]
5233	und ich zürük fahren 28 märz	zürük	8	13	zurück	zurück	y	['zurück', 'Lyrik', 'zügig', 'streckt', 'strickt', 'stricke', 'sprüh', 'stracks', 'strecke', 'zück', 'zürne', 'zürnt']
5234	und ich zürük fahren 28 märz	märz	24	28	März	März	y	[]
5235	Stadt X , 13.3.2012 Liebe Julia , ich hatte einen Fahrkarte nach Stadt Y gekauft aber ich Kann aber nicht Fahren .	Kann	90	94	kann	kann	y	['kann']
5236	Stadt X , 13.3.2012 Liebe Julia , ich hatte einen Fahrkarte nach Stadt Y gekauft aber ich Kann aber nicht Fahren .	Fahren	106	112	fahren	fahren	y	[]
5237	Ich habe einen anderen termin mit meinem arzt .	termin	23	29	Termin	Termin	y	['Termin', 'vermin', 'deren', 'Berlin', 'darin', 'Verein', 'dein', 'Armin', 'herein', 'Hermine', 'Heroin', 'Herrin', 'Merlin', 'Termine', 'derben', 'drin', 'Fermi', 'terminal', 'vermint']
5238	Ich habe einen anderen termin mit meinem arzt .	arzt	41	45	Arzt	Arzt	y	['Arzt', 'erst', 'rast', 'arid', 'Erst', 'harzt', 'ätzt', 'Hardt', 'als', 'auch', 'aus', 'erste', 'also', 'fast', 'trat', 'Art', 'Ort', 'acht', 'fest']
5239	Ich möchte in dem Zug nach Stadt Y am wochende Fahren .	wochende	38	46	kochende	Wochenende	n	['Wochenende', 'wogende', 'kochende', 'lochende', 'mögende', 'pochende', 'vögelnde', 'vögelte', 'wachende', 'wagende', 'wogend', 'wogendem', 'wogenden', 'wogender', 'wogendes', 'wägende', 'Legende', 'wachsende', 'zögerte', 'wogen', 'wohnende']
5240	Ich möchte in dem Zug nach Stadt Y am wochende Fahren .	Fahren	47	53	Jahren	fahren	n	[]
5241	Meinen arzt gesagt mir ich im bed blieben möchten .	arzt	7	11	Arzt	Arzt	y	['Arzt', 'erst', 'rast', 'arid', 'Erst', 'harzt', 'ätzt', 'Hardt', 'als', 'auch', 'aus', 'erste', 'also', 'fast', 'trat', 'Art', 'Ort', 'acht', 'fest']
5242	Meinen arzt gesagt mir ich im bed blieben möchten .	blieben	34	41	bleiben	bleiben	y	[]
5243	So ich Kann nicht Fahren so wollte dir die Fahr Karte haben möchte .	Kann	7	11	kann	kann	y	['kann']
5244	So ich Kann nicht Fahren so wollte dir die Fahr Karte haben möchte .	Fahren	18	24	fahren	fahren	y	[]
5245	So ich Kann nicht Fahren so wollte dir die Fahr Karte haben möchte .	Fahr	43	47	Fahrt	Fahrkarte	n	[]
5246	So ich Kann nicht Fahren so wollte dir die Fahr Karte haben möchte .	Karte	48	53	Karten	Fahrkarte	n	[]
5247	Schreibe bald zuruk Vielen Dank UNTERSCHRIFT	zuruk	14	19	zurück	zurück	y	['zurück', 'zur', 'Turku', 'Zuzug', 'zuzog', 'zügig', 'streckt', 'Kursk', 'zufügt', 'Gurus', 'Zuruf', 'strickt', 'surft', 'stricke', 'zuck', 'Guru', 'Kourou', 'Kourous', 'Nuuk', 'Rürup']
5248	Stadt X , 13.03-12 Liebe Julia , Wie geht ´s es dir ?	Wie	33	36	Wie	wie	n	['wie']
5249	Ich bin KranK .	KranK	8	13	krank	krank	y	['Krank', 'Craig', 'Kran', 'Grins', 'Kranz', 'Kräne', 'Krans', 'Krane', 'Frank', 'Brand', 'Iran', 'Krone', 'Kant', 'Khan', 'Drang', 'Koran', 'Uran', 'Rang', 'Irans']
5250	Ich habe schon einen U-Bahn Fahrkarte gekauft Möchtest du die Fahrkarte haben ?	U-Bahn	21	27	Bahn	U-Bahnfahrkarte	n	[]
5251	Ich habe schon einen U-Bahn Fahrkarte gekauft Möchtest du die Fahrkarte haben ?	Fahrkarte	28	37	Fabrikate	U-Bahnfahrkarte	n	[]
5252	Es gibt viele Sehenwundigkeit in Stadt Y. Ich liebe Dich !	Sehenwundigkeit	14	29	Sehenswürdigkeiten	Sehenswürdigkeiten	y	[]
5253	wenn du die Zeit hättest , ich gebe der Karte für dich am Abend , deiner Michael Michael	wenn	0	4	Wenn	Wenn	y	['Wenn']
5254	Stadt X , 13-03-2012 Liebe Julia , We geht es dir ?	We	35	37	Weg	wie	n	['WE', 'Der', 'Den', 'Des', 'Dem', 'Bei', 'War', 'De', 'Je', 'Wie', 'Neu', 'Sei', 'Was', 'New', 'Wo', 'Her', 'Per', 'WM', 'Weg', 'Wer']
5255	Ich habe eine Fahrkarte für kommenden wochenendausflug gekauft , aber leider habe ich keine Zeit.Ich habe ein Termin mit meinen Hausartzt .	wochenendausflug	38	54	wochenlang	Wochenendausflug	n	['Wochenendausflug', 'Wochenendausflugs', 'Wochenendausflüge', 'Lagenendausflug', 'Höhenendausflug', 'Augenendausflug', 'Küchenendausflug', 'Aschenendausflug', 'Eichenendausflug', 'Fugenendausflug', 'Algenendausflug', 'Lügenendausflug', 'Bogenendausflug', 'Knochenendausflug', 'Vogelendausflug', 'Magenendausflug', 'Kuchenendausflug', 'Buchenendausflug', 'Eigenendausflug', 'Gegenendausflug']
5256	Ich habe eine Fahrkarte für kommenden wochenendausflug gekauft , aber leider habe ich keine Zeit.Ich habe ein Termin mit meinen Hausartzt .	Hausartzt	128	137	ausnutzt	Hausarzt	n	['Hausarzt', 'Hautarzt', 'Ausartet', 'Hausangst', 'Ausartest', 'Hausarmut', 'Hausärzte', 'Hausbrust', 'Hausrats', 'Hausernst', 'Hausbrest', 'Hausfrist', 'Hausfrost', 'Hausamts', 'Hausorts', 'Haustrost', 'Hausarosa', 'Hausarsch', 'Hausdrost', 'Hausfrust']
5257	Ich warte auf eine bisbaldige Antwort dein Michael	bisbaldige	19	29	baldige	bis baldige	n	['bis baldige', 'alsbaldige']
5258	Schreibst du mir E-mail , oder rufst du mir an .	E-mail	17	23	Email	E-Mail	n	['E-Mail']
5259	Alles gute , bis bald .	gute	6	10	Gut	Gute	n	['Gute']
5260	Aber ich kann nicht fahren , weil ich beschäftlich nach Stadt Z fahren muss .	beschäftlich	38	50	geschäftlich	geschäftlich	y	['geschäftlich', 'geschäftliche', 'begehrlich']
5261	Schreib bitte bald order ruf mich an .	order	19	24	oder	oder	y	[]
5262	März .12 Lieber Julia , Wie gehts es dir ?	Wie	24	27	Wie	wie	n	['wie']
5263	Ich wollte am 6 märz nach Stadt X fahren , aber es geht Leider nicht , weil ich in der Zeit viel zu tun habe .	märz	16	20	März	März	y	[]
5264	Ich wollte am 6 märz nach Stadt X fahren , aber es geht Leider nicht , weil ich in der Zeit viel zu tun habe .	Leider	56	62	leider	leider	y	['leider']
5265	Aber Ich habe die Fahrkarte schon gekauft , und die Fahrkarte kann Ich auch nicht zurückgeben , möchtest du die Fahrkarte haben ?	Ich	5	8	ich	ich	y	[]
5266	Aber Ich habe die Fahrkarte schon gekauft , und die Fahrkarte kann Ich auch nicht zurückgeben , möchtest du die Fahrkarte haben ?	Ich	67	70	ich	ich	y	[]
5267	Lieber grüße .	grüße	7	12	Grüße	Grüße	y	[]
5268	Stadt X den 13 März 2012 Liebe Julia , Ich habe eine Fahrkarte für einen wochenendausflug gekauft .	Ich	39	42	ich	ich	y	[]
5269	Stadt X den 13 März 2012 Liebe Julia , Ich habe eine Fahrkarte für einen wochenendausflug gekauft .	wochenendausflug	73	89	wochenlang	Wochenendausflug	n	['Wochenendausflug', 'Wochenendausflugs', 'Wochenendausflüge', 'Lagenendausflug', 'Höhenendausflug', 'Augenendausflug', 'Küchenendausflug', 'Aschenendausflug', 'Eichenendausflug', 'Fugenendausflug', 'Algenendausflug', 'Lügenendausflug', 'Bogenendausflug', 'Knochenendausflug', 'Vogelendausflug', 'Magenendausflug', 'Kuchenendausflug', 'Buchenendausflug', 'Eigenendausflug', 'Gegenendausflug']
5270	Aber ich kann nicht fahren , weil ich mit meiner Kleinen Nichte bleiben muss .	Kleinen	49	56	kleinen	kleinen	y	['kleinen']
5271	Stadt X 13-3-2012 Liebe Julia , Wie ghet ´s dir .	Wie	32	35	wie	wie	y	['wie']
5272	Ich habe eine Fahrkate für einen Wochenendausflug gekauft .	Fahrkate	14	22	Flatrate	Fahrkarte	n	['Fahr Kate', 'Fahrgäste', 'Fahrcode', 'Fahrkarte', 'Fahrende', 'Fahrmaße', 'Fahrrad', 'Fahrgästen', 'Fahrbare', 'Fahrräder', 'Fähigste', 'Fahrgast', 'Fahrkarten', 'Fabrikate', 'Fahrgasse', 'Fahrrades', 'Fahrrads', 'Fahrgastes', 'Fahrdaten', 'Fahrgeräte']
5273	Aber kann Ich nicht fahre .	Ich	10	13	ich	ich	y	[]
5274	Wiel meine mutter Krank ist .	mutter	11	17	Mutter	Mutter	y	['Mutter', 'Mütter', 'Futter', 'matter', 'Kutter', 'munter', 'müder', 'butter', 'Butter', 'Cutter', 'futter', 'fütter', 'muster', 'mutier', 'unter', 'mündet', 'Ritter', 'guter', 'mitten']
5275	Wiel meine mutter Krank ist .	Krank	18	23	krank	krank	y	[]
5276	Das Datum ist von siebzehnten märz bis neuenzehnten märz .	märz	30	34	März	März	y	['März', 'Herz', 'Terz', 'Nerz', 'merk', 'Oers', 'Vers', 'merci', 'merze', 'merzt', 'Merz', 'wärs', 'der', 'mehr', 'kurz', 'meist', 'muss', 'Werk', 'her']
5277	Das Datum ist von siebzehnten märz bis neuenzehnten märz .	neuenzehnten	39	51	neunzehnten	neunzehnten	y	['neuen zehnten', 'neuen Zehnten', 'neunzehnten', 'neunzehnte', 'neunzehntem', 'neunzehnter', 'neunzehntes']
5278	Das Datum ist von siebzehnten märz bis neuenzehnten märz .	märz	52	56	Mär	März	n	['März', 'Herz', 'Terz', 'Nerz', 'merk', 'Oers', 'Vers', 'merci', 'merze', 'merzt', 'Merz', 'wärs', 'der', 'mehr', 'kurz', 'meist', 'muss', 'Werk', 'her']
5279	Näturlich wollte ich mit dem Zug fahren .	Näturlich	0	9	Natürlich	Natürlich	y	['Natürlich', 'Väterlich', 'Natürliche', 'Naturlicht', 'Neuerlich', 'Naturliga', 'Betulich', 'Neulich', 'Neureich']
5280	bis bald deine Eva-Maria	bis	0	3	Bis	Bis	y	['Bis']
5281	13.03.2012 Liebe Julia , Wie geht es dir ?	Wie	25	28	Wie	wie	n	['wie']
5282	Julia , Ich habe einen Wochenendausflug für Sommer Olimpic nach London gekauft Leider , Ich Kann nicht fahren , weil ich in die Kirche arbeiten muss und kein Zeit habe .	Ich	8	11	ich	ich	y	[]
5283	Julia , Ich habe einen Wochenendausflug für Sommer Olimpic nach London gekauft Leider , Ich Kann nicht fahren , weil ich in die Kirche arbeiten muss und kein Zeit habe .	Sommer	44	50	Sommer	Sommerolympiade	n	[]
